gene_id,GE,Pattern_1
ENSG00000164284,1.0,33
ENSG00000108395,1.0,31
ENSG00000116857,1.0,36
ENSG00000099942,1.0,27
ENSG00000167216,0.0,20
ENSG00000144015,0.0,6
ENSG00000204514,1.0,29
ENSG00000205307,1.0,24
ENSG00000132840,0.0,20
ENSG00000060491,1.0,34
ENSG00000176209,1.0,28
ENSG00000136485,1.0,36
ENSG00000101425,0.0,10
ENSG00000079616,1.0,39
ENSG00000107014,1.0,26
ENSG00000167642,0.0,13
ENSG00000177963,1.0,36
ENSG00000163638,0.0,9
ENSG00000166016,0.0,32
ENSG00000138079,0.0,15
ENSG00000166450,0.0,16
ENSG00000156395,0.0,13
ENSG00000050555,0.0,10
ENSG00000029153,1.0,32
ENSG00000231068,0.0,11
ENSG00000119688,1.0,33
ENSG00000104442,1.0,28
ENSG00000204592,1.0,36
ENSG00000161649,0.0,11
ENSG00000104884,1.0,27
ENSG00000051596,1.0,14
ENSG00000132341,1.0,35
ENSG00000006638,0.0,11
ENSG00000134827,0.0,20
ENSG00000053371,1.0,31
ENSG00000128965,0.0,24
ENSG00000041982,0.0,16
ENSG00000244414,0.0,11
ENSG00000162616,1.0,25
ENSG00000128524,1.0,37
ENSG00000129493,1.0,28
ENSG00000154328,1.0,26
ENSG00000214681,0.0,14
ENSG00000165675,1.0,33
ENSG00000181036,0.0,20
ENSG00000177873,1.0,24
ENSG00000204574,1.0,30
ENSG00000059691,1.0,27
ENSG00000138777,1.0,32
ENSG00000218357,1.0,13
ENSG00000160867,0.0,21
ENSG00000095932,0.0,13
ENSG00000176834,0.0,26
ENSG00000196821,1.0,36
ENSG00000157349,1.0,12
ENSG00000168067,1.0,33
ENSG00000128228,1.0,29
ENSG00000171772,0.0,16
ENSG00000135723,1.0,31
ENSG00000112812,0.0,17
ENSG00000059588,1.0,33
ENSG00000102683,0.0,21
ENSG00000100902,1.0,31
ENSG00000074047,0.0,6
ENSG00000103254,1.0,28
ENSG00000196437,1.0,25
ENSG00000123575,1.0,25
ENSG00000165762,0.0,19
ENSG00000143612,1.0,31
ENSG00000108599,1.0,36
ENSG00000212724,0.0,15
ENSG00000184113,0.0,23
ENSG00000172365,0.0,17
ENSG00000185565,0.0,11
ENSG00000174720,1.0,35
ENSG00000235173,1.0,0
ENSG00000167625,1.0,31
ENSG00000170579,1.0,8
ENSG00000069188,0.0,12
ENSG00000132423,1.0,21
ENSG00000115598,0.0,17
ENSG00000145723,1.0,30
ENSG00000102572,1.0,30
ENSG00000151292,1.0,28
ENSG00000115548,1.0,33
ENSG00000204019,0.0,15
ENSG00000230594,0.0,0
ENSG00000182903,1.0,26
ENSG00000134200,0.0,14
ENSG00000187950,0.0,12
ENSG00000162735,1.0,34
ENSG00000162298,1.0,30
ENSG00000096746,1.0,31
ENSG00000159588,0.0,34
ENSG00000228083,0.0,7
ENSG00000151445,1.0,29
ENSG00000187242,0.0,15
ENSG00000168143,0.0,10
ENSG00000170855,1.0,26
ENSG00000179603,0.0,15
ENSG00000070886,0.0,14
ENSG00000146285,0.0,16
ENSG00000185245,0.0,33
ENSG00000147649,1.0,33
ENSG00000187714,0.0,8
ENSG00000167994,0.0,11
ENSG00000122641,0.0,6
ENSG00000077684,1.0,19
ENSG00000116761,1.0,28
ENSG00000188312,0.0,29
ENSG00000141376,1.0,23
ENSG00000100351,1.0,33
ENSG00000162399,0.0,7
ENSG00000105650,0.0,9
ENSG00000183310,1.0,3
ENSG00000150636,0.0,28
ENSG00000198382,1.0,31
ENSG00000163126,0.0,27
ENSG00000151320,0.0,19
ENSG00000184486,0.0,16
ENSG00000251359,0.0,10
ENSG00000165389,1.0,27
ENSG00000111752,1.0,25
ENSG00000197223,1.0,32
ENSG00000175520,0.0,19
ENSG00000013588,0.0,7
ENSG00000132275,1.0,34
ENSG00000112130,1.0,28
ENSG00000055163,1.0,25
ENSG00000124003,0.0,20
ENSG00000113578,0.0,15
ENSG00000180869,0.0,21
ENSG00000129460,1.0,33
ENSG00000205883,0.0,17
ENSG00000177674,0.0,25
ENSG00000142856,1.0,28
ENSG00000101276,0.0,15
ENSG00000140396,1.0,30
ENSG00000103226,1.0,22
ENSG00000185697,0.0,21
ENSG00000185551,1.0,14
ENSG00000171119,0.0,5
ENSG00000178980,1.0,33
ENSG00000139973,0.0,18
ENSG00000174206,1.0,19
ENSG00000166862,0.0,17
ENSG00000145908,0.0,25
ENSG00000171291,0.0,29
ENSG00000131652,1.0,27
ENSG00000121005,0.0,20
ENSG00000147257,0.0,23
ENSG00000215440,0.0,19
ENSG00000165478,0.0,14
ENSG00000185070,0.0,6
ENSG00000196711,0.0,20
ENSG00000198049,0.0,16
ENSG00000136943,0.0,19
ENSG00000244038,1.0,34
ENSG00000147596,0.0,19
ENSG00000162415,0.0,9
ENSG00000149243,0.0,18
