gene_id,GE,Pattern_1,Pattern_2
ENSG00000169217,1.0,40,74
ENSG00000107872,1.0,45,73
ENSG00000173928,0.0,40,67
ENSG00000110244,0.0,19,26
ENSG00000204920,1.0,38,58
ENSG00000069943,1.0,43,66
ENSG00000118418,1.0,45,60
ENSG00000010219,0.0,27,50
ENSG00000073584,1.0,41,69
ENSG00000124356,1.0,39,74
ENSG00000186081,0.0,25,46
ENSG00000180660,0.0,38,65
ENSG00000143797,0.0,36,51
ENSG00000255378,0.0,2,1
ENSG00000150722,0.0,21,48
ENSG00000100426,1.0,43,60
ENSG00000177674,1.0,43,69
ENSG00000062716,1.0,39,66
ENSG00000186230,1.0,35,65
ENSG00000196510,1.0,38,59
ENSG00000100239,1.0,28,52
ENSG00000166803,0.0,19,49
ENSG00000186635,1.0,44,73
ENSG00000221949,0.0,38,68
ENSG00000187950,0.0,20,42
ENSG00000181722,1.0,27,59
ENSG00000148408,0.0,22,46
ENSG00000113211,0.0,20,44
ENSG00000154359,1.0,33,60
ENSG00000196357,1.0,26,51
ENSG00000100749,1.0,39,67
ENSG00000178974,1.0,49,57
ENSG00000148386,0.0,14,20
ENSG00000136295,1.0,35,64
ENSG00000147041,0.0,15,31
ENSG00000101230,0.0,29,53
ENSG00000170049,1.0,24,54
ENSG00000184330,0.0,18,44
ENSG00000140688,1.0,35,68
ENSG00000044574,1.0,43,66
ENSG00000072195,1.0,32,52
ENSG00000255374,0.0,16,31
ENSG00000083454,1.0,30,63
ENSG00000100012,0.0,24,43
ENSG00000174456,1.0,20,41
ENSG00000160293,0.0,26,58
ENSG00000121274,1.0,47,55
ENSG00000129744,0.0,13,35
ENSG00000133816,0.0,30,46
ENSG00000180386,0.0,25,38
ENSG00000186141,1.0,41,56
ENSG00000157106,1.0,36,53
ENSG00000182759,0.0,40,62
ENSG00000134901,0.0,28,54
ENSG00000132681,0.0,21,44
ENSG00000120907,0.0,19,51
ENSG00000150540,0.0,21,44
ENSG00000167130,0.0,43,67
ENSG00000117281,1.0,36,61
ENSG00000143801,0.0,33,54
ENSG00000168263,0.0,20,32
ENSG00000213347,1.0,42,63
ENSG00000003436,0.0,26,47
ENSG00000205221,0.0,21,37
ENSG00000110148,0.0,28,64
ENSG00000256713,0.0,0,2
ENSG00000158006,1.0,37,69
ENSG00000141971,1.0,30,52
ENSG00000004961,1.0,34,51
ENSG00000116574,0.0,30,29
ENSG00000140961,0.0,36,59
ENSG00000205212,0.0,11,26
ENSG00000197461,0.0,31,53
ENSG00000213366,1.0,32,51
ENSG00000186787,1.0,18,40
ENSG00000138346,0.0,25,45
ENSG00000141316,0.0,20,32
ENSG00000135837,1.0,38,71
ENSG00000103222,1.0,42,69
ENSG00000183258,1.0,30,57
ENSG00000147526,1.0,46,62
ENSG00000137801,1.0,39,67
ENSG00000136002,0.0,22,37
ENSG00000196724,0.0,29,48
ENSG00000124198,1.0,45,68
ENSG00000122136,0.0,13,18
ENSG00000004809,0.0,29,47
ENSG00000185467,0.0,14,25
ENSG00000236981,0.0,29,34
ENSG00000197256,0.0,23,46
ENSG00000151292,1.0,44,64
ENSG00000164707,0.0,23,42
ENSG00000204347,0.0,27,47
ENSG00000143995,0.0,32,68
ENSG00000161888,0.0,14,36
ENSG00000253148,0.0,20,39
ENSG00000118898,0.0,15,36
ENSG00000166455,0.0,27,46
ENSG00000198925,1.0,36,70
ENSG00000067334,1.0,41,72
ENSG00000138801,1.0,40,68
ENSG00000206073,0.0,20,31
ENSG00000103067,1.0,33,67
ENSG00000257591,0.0,34,49
ENSG00000170579,0.0,20,37
ENSG00000184486,0.0,37,71
ENSG00000138286,1.0,37,63
ENSG00000176095,1.0,36,63
ENSG00000107581,1.0,40,70
ENSG00000160145,0.0,26,48
ENSG00000184210,0.0,15,26
ENSG00000162222,1.0,36,65
ENSG00000110906,1.0,43,71
ENSG00000179071,0.0,30,54
ENSG00000165630,1.0,37,64
ENSG00000182919,1.0,39,71
ENSG00000091490,1.0,40,68
ENSG00000156650,1.0,35,56
ENSG00000140391,1.0,41,64
ENSG00000173432,0.0,18,37
ENSG00000154451,1.0,41,73
ENSG00000128310,0.0,20,40
ENSG00000185664,0.0,24,51
ENSG00000107099,1.0,34,54
ENSG00000197093,1.0,40,72
ENSG00000130035,0.0,19,33
ENSG00000070831,1.0,42,61
ENSG00000198382,1.0,41,65
ENSG00000204314,1.0,42,67
ENSG00000184500,0.0,24,49
ENSG00000104361,0.0,35,60
ENSG00000060491,1.0,37,66
ENSG00000177138,0.0,18,25
ENSG00000006468,0.0,38,55
ENSG00000237541,1.0,32,41
ENSG00000170776,1.0,39,70
ENSG00000155636,1.0,38,69
ENSG00000185896,1.0,39,60
ENSG00000116031,0.0,18,49
ENSG00000184261,0.0,27,60
ENSG00000106682,1.0,40,73
ENSG00000105072,1.0,20,47
ENSG00000148985,1.0,33,56
ENSG00000114812,1.0,37,67
ENSG00000156500,1.0,19,51
ENSG00000152944,1.0,40,68
ENSG00000167747,1.0,27,63
ENSG00000173153,1.0,31,61
ENSG00000169567,1.0,39,68
ENSG00000135486,1.0,42,67
ENSG00000151689,0.0,30,53
ENSG00000163689,0.0,32,53
ENSG00000205883,0.0,32,51
ENSG00000100276,0.0,34,52
ENSG00000156282,0.0,26,45
ENSG00000040531,1.0,30,55
ENSG00000112576,1.0,38,75
ENSG00000028137,1.0,35,81
ENSG00000116062,1.0,43,64
ENSG00000226174,1.0,35,63
ENSG00000126214,1.0,43,61
ENSG00000119147,0.0,37,66
ENSG00000134184,1.0,9,19
ENSG00000163380,0.0,35,49
ENSG00000129993,0.0,27,56
ENSG00000229314,0.0,21,32
ENSG00000198825,1.0,32,58
ENSG00000196865,1.0,41,73
ENSG00000120093,0.0,40,62
ENSG00000182362,1.0,37,61
ENSG00000100938,1.0,45,66
ENSG00000140527,0.0,26,50
ENSG00000182346,0.0,15,39
ENSG00000196098,0.0,19,41
ENSG00000241553,1.0,39,72
ENSG00000140598,1.0,36,63
ENSG00000164675,0.0,19,47
ENSG00000073050,1.0,40,63
ENSG00000130733,1.0,34,58
ENSG00000249709,1.0,43,66
ENSG00000114796,1.0,39,61
ENSG00000173401,0.0,19,47
ENSG00000164252,1.0,38,71
ENSG00000105821,1.0,36,66
ENSG00000154016,1.0,5,13
ENSG00000103091,1.0,31,55
ENSG00000176681,1.0,0,1
ENSG00000128283,0.0,32,63
ENSG00000187730,0.0,31,64
ENSG00000137880,1.0,38,72
ENSG00000136810,1.0,35,70
ENSG00000135502,0.0,37,64
ENSG00000167104,0.0,26,46
ENSG00000091651,0.0,32,56
ENSG00000188175,0.0,28,37
ENSG00000198901,0.0,27,62
ENSG00000147649,1.0,42,68
ENSG00000127529,0.0,33,42
ENSG00000116690,0.0,32,63
ENSG00000125522,0.0,28,55
ENSG00000119689,1.0,43,65
ENSG00000163453,1.0,31,56
ENSG00000166670,0.0,27,42
ENSG00000198931,1.0,33,65
ENSG00000006638,1.0,37,61
ENSG00000109790,1.0,41,67
ENSG00000135469,1.0,35,58
ENSG00000100441,1.0,37,72
ENSG00000115446,1.0,41,72
ENSG00000157315,1.0,30,49
ENSG00000020426,1.0,38,58
ENSG00000198839,1.0,34,68
ENSG00000122592,0.0,42,74
ENSG00000130363,0.0,29,60
ENSG00000249104,0.0,2,2
ENSG00000188529,1.0,41,70
