gene_id,GE,Pattern_1,Pattern_2
ENSG00000107872,1.0,29,60
ENSG00000173928,0.0,27,53
ENSG00000162078,0.0,24,28
ENSG00000197016,0.0,36,48
ENSG00000069943,1.0,23,43
ENSG00000121552,0.0,10,19
ENSG00000118418,1.0,15,41
ENSG00000124356,1.0,34,45
ENSG00000000005,0.0,10,18
ENSG00000072682,1.0,23,54
ENSG00000124786,1.0,23,41
ENSG00000255378,0.0,2,0
ENSG00000242550,0.0,13,15
ENSG00000150722,0.0,6,27
ENSG00000081014,0.0,22,41
ENSG00000177674,1.0,22,51
ENSG00000134242,0.0,23,43
ENSG00000062716,1.0,14,41
ENSG00000176155,0.0,28,41
ENSG00000186635,1.0,25,50
ENSG00000185246,1.0,18,54
ENSG00000187950,0.0,22,29
ENSG00000188056,0.0,17,38
ENSG00000113211,0.0,19,27
ENSG00000179965,0.0,27,44
ENSG00000100156,0.0,29,47
ENSG00000152291,1.0,35,55
ENSG00000112175,0.0,4,13
ENSG00000147041,0.0,6,12
ENSG00000182931,0.0,18,35
ENSG00000146166,0.0,14,20
ENSG00000139211,1.0,21,43
ENSG00000144868,0.0,23,33
ENSG00000198142,1.0,21,55
ENSG00000243284,0.0,30,38
ENSG00000083454,0.0,15,45
ENSG00000174456,0.0,12,23
ENSG00000112701,1.0,20,45
ENSG00000165935,0.0,22,37
ENSG00000173559,1.0,24,44
ENSG00000080371,1.0,30,48
ENSG00000160293,1.0,20,50
ENSG00000188486,1.0,37,56
ENSG00000129744,0.0,7,32
ENSG00000196431,0.0,16,34
ENSG00000134901,0.0,18,50
ENSG00000132681,0.0,21,25
ENSG00000111875,1.0,24,47
ENSG00000150540,1.0,18,48
ENSG00000179021,1.0,17,48
ENSG00000143801,1.0,18,45
ENSG00000171451,0.0,18,46
ENSG00000100225,1.0,23,48
ENSG00000166340,1.0,44,55
ENSG00000140043,0.0,11,33
ENSG00000004961,1.0,30,33
ENSG00000116574,1.0,11,28
ENSG00000140961,1.0,30,38
ENSG00000142224,0.0,17,30
ENSG00000173011,1.0,31,62
ENSG00000141076,1.0,33,55
ENSG00000183258,1.0,37,51
ENSG00000171611,0.0,16,25
ENSG00000122035,1.0,28,55
ENSG00000243232,0.0,12,43
ENSG00000161217,1.0,22,32
ENSG00000080824,1.0,46,66
ENSG00000137801,1.0,40,68
ENSG00000124198,1.0,27,44
ENSG00000185467,0.0,10,31
ENSG00000236981,0.0,11,20
ENSG00000164707,0.0,16,27
ENSG00000143995,0.0,31,71
ENSG00000136813,1.0,28,43
ENSG00000146066,1.0,34,51
ENSG00000189068,0.0,11,33
ENSG00000197651,0.0,13,20
ENSG00000118898,1.0,23,44
ENSG00000139890,0.0,17,46
ENSG00000106541,1.0,22,36
ENSG00000186860,0.0,11,24
ENSG00000067334,1.0,37,43
ENSG00000138801,1.0,20,42
ENSG00000103067,1.0,33,57
ENSG00000257591,0.0,25,27
ENSG00000170579,0.0,10,27
ENSG00000051108,1.0,30,58
ENSG00000196344,0.0,13,28
ENSG00000161558,1.0,26,39
ENSG00000182162,0.0,12,39
ENSG00000138286,0.0,22,44
ENSG00000197111,1.0,47,56
ENSG00000107581,1.0,25,56
