gene_id,GE,Pattern_1,Pattern_2
ENSG00000164284,1.0,20,25
ENSG00000166716,1.0,25,22
ENSG00000167216,0.0,7,15
ENSG00000116857,1.0,19,26
ENSG00000128040,0.0,13,13
ENSG00000132840,0.0,11,18
ENSG00000060491,1.0,21,25
ENSG00000143556,0.0,7,8
ENSG00000141446,0.0,26,21
ENSG00000137831,0.0,25,19
ENSG00000103852,1.0,20,26
ENSG00000164897,1.0,22,28
ENSG00000101425,0.0,9,16
ENSG00000079616,1.0,23,29
ENSG00000206190,1.0,23,30
ENSG00000186265,0.0,4,17
ENSG00000171428,0.0,8,16
ENSG00000172403,0.0,16,8
ENSG00000167642,0.0,17,11
ENSG00000140307,1.0,24,24
ENSG00000204653,0.0,18,24
ENSG00000181803,0.0,10,9
ENSG00000166016,1.0,26,25
ENSG00000075407,0.0,22,23
ENSG00000161921,0.0,19,13
ENSG00000158553,0.0,13,13
ENSG00000100625,0.0,23,14
ENSG00000239713,0.0,15,25
ENSG00000104442,1.0,15,25
ENSG00000172352,0.0,0,0
ENSG00000161649,0.0,16,12
ENSG00000231068,0.0,16,14
ENSG00000134827,0.0,15,14
ENSG00000006740,0.0,13,17
ENSG00000008056,0.0,7,3
ENSG00000158195,1.0,16,17
ENSG00000196578,0.0,7,5
ENSG00000053371,1.0,20,21
ENSG00000119242,1.0,20,23
ENSG00000169155,1.0,19,26
ENSG00000110422,1.0,25,22
ENSG00000092853,0.0,20,25
ENSG00000165775,1.0,21,7
ENSG00000139116,0.0,26,24
ENSG00000229809,1.0,25,27
ENSG00000119616,1.0,20,27
ENSG00000064999,1.0,23,24
ENSG00000136425,1.0,19,19
ENSG00000162616,1.0,19,17
ENSG00000073737,0.0,12,15
ENSG00000164707,0.0,10,9
ENSG00000126752,0.0,5,2
ENSG00000214681,0.0,12,14
ENSG00000181036,0.0,7,13
ENSG00000115073,1.0,23,26
ENSG00000169925,1.0,25,27
ENSG00000119185,1.0,23,29
ENSG00000113361,0.0,19,2
ENSG00000196821,1.0,26,24
ENSG00000168067,1.0,22,29
ENSG00000115652,1.0,22,24
ENSG00000183323,0.0,9,19
ENSG00000242259,1.0,21,22
ENSG00000135723,1.0,28,20
ENSG00000164508,0.0,10,9
ENSG00000112812,0.0,12,14
ENSG00000107796,1.0,24,22
ENSG00000100302,0.0,13,19
ENSG00000103254,1.0,20,24
ENSG00000188171,0.0,18,26
ENSG00000000419,1.0,22,26
ENSG00000164011,1.0,18,28
ENSG00000086730,0.0,10,9
ENSG00000123575,1.0,27,22
ENSG00000165762,0.0,9,11
ENSG00000143502,0.0,15,11
ENSG00000162711,0.0,7,15
ENSG00000007541,1.0,21,24
ENSG00000132749,0.0,14,21
ENSG00000091831,0.0,19,25
ENSG00000235173,1.0,2,0
ENSG00000174720,0.0,17,27
ENSG00000159199,1.0,20,29
ENSG00000167625,1.0,16,28
ENSG00000030419,0.0,16,23
ENSG00000179526,1.0,21,27
ENSG00000170579,0.0,21,22
ENSG00000116661,1.0,18,25
ENSG00000115145,1.0,21,20
ENSG00000065609,0.0,20,7
ENSG00000132423,1.0,18,21
ENSG00000100523,0.0,22,18
ENSG00000167705,1.0,21,23
ENSG00000186951,1.0,27,27
ENSG00000115598,0.0,13,20
ENSG00000058668,1.0,17,28
ENSG00000169221,1.0,23,28
ENSG00000187605,1.0,20,27
ENSG00000101825,0.0,13,9
ENSG00000166439,1.0,25,21
ENSG00000129219,1.0,20,26
ENSG00000117016,0.0,20,20
ENSG00000182389,0.0,18,16
ENSG00000177156,1.0,25,25
ENSG00000109511,0.0,4,11
ENSG00000182903,0.0,15,23
ENSG00000197632,0.0,4,13
ENSG00000159588,0.0,19,24
ENSG00000156234,0.0,3,0
ENSG00000151445,1.0,23,20
ENSG00000166123,1.0,17,27
ENSG00000072803,1.0,24,19
ENSG00000187242,0.0,2,19
ENSG00000169564,1.0,26,28
ENSG00000168143,0.0,15,14
ENSG00000070886,0.0,16,17
ENSG00000060749,1.0,21,23
ENSG00000198445,0.0,11,9
ENSG00000185245,0.0,22,24
ENSG00000147649,1.0,23,20
ENSG00000171100,1.0,21,13
ENSG00000158104,0.0,14,18
ENSG00000171489,0.0,2,2
ENSG00000077684,0.0,18,15
ENSG00000136158,1.0,21,27
ENSG00000188312,0.0,22,17
ENSG00000100351,0.0,11,6
ENSG00000162399,0.0,11,12
ENSG00000112782,0.0,12,13
ENSG00000101152,1.0,18,25
ENSG00000123338,0.0,12,11
ENSG00000143125,0.0,12,18
ENSG00000142583,0.0,11,15
ENSG00000163254,0.0,13,13
ENSG00000166669,0.0,24,26
ENSG00000204084,1.0,20,21
ENSG00000165389,1.0,25,21
ENSG00000214300,0.0,3,7
ENSG00000111752,1.0,18,26
ENSG00000197223,1.0,18,23
ENSG00000112130,1.0,23,26
ENSG00000141194,0.0,20,13
ENSG00000143333,0.0,17,26
ENSG00000011201,0.0,16,5
ENSG00000254709,0.0,11,9
ENSG00000205883,0.0,10,18
ENSG00000086827,1.0,20,29
ENSG00000151806,1.0,21,25
ENSG00000140396,1.0,21,12
ENSG00000171119,1.0,14,17
ENSG00000139973,0.0,8,10
ENSG00000174206,0.0,19,11
ENSG00000159387,1.0,11,27
ENSG00000077549,1.0,21,26
ENSG00000197329,1.0,23,17
ENSG00000166862,0.0,14,11
ENSG00000112983,1.0,18,24
ENSG00000125149,1.0,22,25
ENSG00000121005,1.0,21,21
ENSG00000147257,0.0,14,8
ENSG00000104853,1.0,21,27
ENSG00000126247,1.0,22,26
ENSG00000183775,0.0,13,8
ENSG00000169208,0.0,8,10
ENSG00000144278,0.0,12,7
ENSG00000090470,1.0,22,22
ENSG00000172985,0.0,14,18
ENSG00000163633,0.0,11,20
ENSG00000166340,1.0,24,35
ENSG00000144868,0.0,16,10
ENSG00000162073,1.0,24,27
ENSG00000107036,1.0,22,19
ENSG00000135828,1.0,15,24
ENSG00000174348,0.0,23,16
ENSG00000112936,0.0,6,7
ENSG00000173214,0.0,18,27
ENSG00000173409,1.0,17,22
ENSG00000186104,1.0,22,28
ENSG00000116237,1.0,23,24
ENSG00000162231,1.0,21,28
ENSG00000069424,1.0,20,28
ENSG00000186918,1.0,23,19
ENSG00000071051,1.0,25,27
ENSG00000158691,0.0,21,26
ENSG00000100938,1.0,23,24
ENSG00000182628,1.0,26,23
ENSG00000164941,1.0,18,25
ENSG00000144681,0.0,14,14
ENSG00000205078,0.0,12,21
ENSG00000243335,1.0,24,25
ENSG00000171368,0.0,9,2
ENSG00000087263,1.0,19,26
ENSG00000167565,1.0,25,26
ENSG00000001460,1.0,19,25
ENSG00000047188,1.0,22,24
ENSG00000198160,1.0,23,19
ENSG00000014914,1.0,11,29
ENSG00000253138,0.0,9,17
ENSG00000253148,0.0,3,4
ENSG00000143702,1.0,24,17
ENSG00000215612,0.0,18,17
ENSG00000165240,1.0,21,14
ENSG00000160349,0.0,10,17
ENSG00000065978,1.0,21,29
ENSG00000078808,1.0,22,26
ENSG00000183665,1.0,20,24
ENSG00000128918,0.0,10,4
ENSG00000166889,1.0,20,28
ENSG00000213347,1.0,25,25
ENSG00000007968,0.0,23,25
ENSG00000181965,0.0,15,13
ENSG00000161298,0.0,14,26
ENSG00000090861,1.0,18,24
ENSG00000172771,0.0,14,15
ENSG00000145107,0.0,8,14
ENSG00000206199,0.0,10,12
ENSG00000149636,1.0,15,27
ENSG00000241119,0.0,8,7
ENSG00000188529,1.0,20,27
ENSG00000171861,1.0,18,23
ENSG00000188958,0.0,23,19
ENSG00000136487,0.0,11,14
ENSG00000100814,1.0,20,27
ENSG00000119574,1.0,26,26
ENSG00000172324,0.0,13,12
ENSG00000101452,1.0,23,29
ENSG00000107614,0.0,23,25
ENSG00000152254,0.0,6,9
ENSG00000203970,0.0,9,8
ENSG00000197016,0.0,17,27
ENSG00000178776,0.0,7,11
ENSG00000138801,1.0,22,24
ENSG00000174744,1.0,18,24
ENSG00000162747,0.0,4,3
ENSG00000162998,0.0,8,17
ENSG00000107831,0.0,15,20
ENSG00000166452,1.0,22,23
ENSG00000125991,1.0,20,27
ENSG00000079101,0.0,9,12
ENSG00000167695,1.0,26,28
ENSG00000159086,1.0,23,25
ENSG00000146910,0.0,12,16
ENSG00000168484,1.0,19,23
ENSG00000134259,0.0,17,18
ENSG00000205177,0.0,16,21
ENSG00000184571,0.0,9,15
ENSG00000171681,1.0,22,14
ENSG00000123684,1.0,26,28
ENSG00000140478,0.0,0,0
ENSG00000158485,0.0,4,10
ENSG00000136573,0.0,11,13
ENSG00000186452,0.0,6,17
ENSG00000182472,0.0,5,8
ENSG00000204178,1.0,27,20
ENSG00000174939,1.0,18,19
ENSG00000142303,0.0,20,18
ENSG00000130762,0.0,18,14
ENSG00000083799,1.0,16,30
ENSG00000166856,0.0,20,26
ENSG00000151746,0.0,15,20
ENSG00000089335,1.0,19,29
ENSG00000114204,0.0,7,10
ENSG00000255501,0.0,12,19
ENSG00000172179,0.0,10,13
ENSG00000205336,1.0,19,29
ENSG00000137414,1.0,23,26
ENSG00000004961,1.0,21,26
ENSG00000157020,1.0,24,26
ENSG00000157613,0.0,18,17
ENSG00000104897,1.0,21,29
ENSG00000048545,0.0,14,14
ENSG00000175646,0.0,11,15
ENSG00000172380,1.0,28,23
ENSG00000164933,1.0,22,27
ENSG00000108797,1.0,18,23
ENSG00000197312,1.0,25,30
ENSG00000129682,0.0,21,7
ENSG00000214253,1.0,17,24
ENSG00000008382,1.0,21,27
ENSG00000133678,1.0,16,30
ENSG00000099998,0.0,11,9
ENSG00000120498,0.0,5,5
ENSG00000125965,0.0,15,8
ENSG00000204599,1.0,18,22
ENSG00000184992,1.0,21,23
ENSG00000204899,1.0,16,21
ENSG00000141012,1.0,23,25
ENSG00000181409,1.0,15,22
ENSG00000131876,1.0,21,26
ENSG00000076067,1.0,22,20
ENSG00000141504,1.0,25,16
ENSG00000142920,0.0,22,26
ENSG00000173660,1.0,20,29
ENSG00000132361,1.0,22,29
ENSG00000227488,0.0,0,0
ENSG00000173349,1.0,22,26
ENSG00000106541,0.0,3,6
ENSG00000185198,0.0,11,17
ENSG00000141741,1.0,20,29
ENSG00000121053,0.0,16,17
ENSG00000162927,0.0,24,22
ENSG00000184378,0.0,12,27
ENSG00000140836,1.0,20,14
ENSG00000167011,0.0,18,19
ENSG00000170683,0.0,8,10
ENSG00000188334,0.0,20,17
ENSG00000162641,0.0,9,9
ENSG00000164099,0.0,13,17
ENSG00000185640,0.0,10,15
ENSG00000215845,1.0,15,14
ENSG00000163576,0.0,11,12
ENSG00000134817,0.0,10,14
ENSG00000143119,0.0,10,7
ENSG00000205495,0.0,7,0
ENSG00000196542,0.0,7,9
ENSG00000178209,1.0,21,30
ENSG00000144559,0.0,16,25
ENSG00000176387,0.0,17,25
ENSG00000116679,1.0,26,29
ENSG00000161533,1.0,21,26
ENSG00000120696,1.0,17,28
ENSG00000096696,0.0,20,15
ENSG00000159753,0.0,16,19
ENSG00000167291,1.0,22,24
ENSG00000177192,1.0,19,22
ENSG00000126549,0.0,7,3
ENSG00000187961,1.0,22,28
ENSG00000115486,1.0,19,28
ENSG00000120314,1.0,22,25
ENSG00000139354,1.0,23,14
ENSG00000117013,0.0,16,20
ENSG00000198799,1.0,23,28
ENSG00000140832,0.0,14,13
ENSG00000197753,0.0,13,13
ENSG00000100897,1.0,24,26
ENSG00000135973,0.0,13,18
ENSG00000143320,0.0,15,18
ENSG00000180386,0.0,5,12
ENSG00000186897,0.0,21,18
ENSG00000196104,0.0,8,8
ENSG00000127585,0.0,18,16
ENSG00000158006,1.0,19,26
ENSG00000175329,0.0,14,14
ENSG00000204920,1.0,14,26
ENSG00000119929,1.0,19,22
ENSG00000117090,0.0,10,5
ENSG00000137845,1.0,25,23
ENSG00000157978,1.0,19,19
ENSG00000188938,1.0,21,23
ENSG00000008197,0.0,17,11
ENSG00000203734,0.0,12,11
ENSG00000139746,1.0,25,23
ENSG00000179832,1.0,0,0
ENSG00000108924,0.0,14,18
ENSG00000134049,1.0,23,20
ENSG00000197165,0.0,15,21
ENSG00000170989,0.0,18,17
ENSG00000111727,0.0,19,27
ENSG00000037474,1.0,21,26
ENSG00000156802,1.0,24,30
ENSG00000145879,0.0,6,13
ENSG00000167261,0.0,11,18
ENSG00000183020,1.0,23,28
ENSG00000204006,0.0,8,16
ENSG00000069011,0.0,16,17
ENSG00000151773,0.0,21,16
ENSG00000204246,0.0,11,8
ENSG00000135299,1.0,20,23
ENSG00000105983,1.0,17,23
ENSG00000023909,1.0,23,19
ENSG00000121570,0.0,13,12
ENSG00000198455,1.0,12,17
ENSG00000175348,1.0,24,20
ENSG00000184584,1.0,17,25
ENSG00000168356,0.0,11,11
ENSG00000170776,1.0,24,19
ENSG00000148572,1.0,24,20
ENSG00000172845,1.0,19,26
ENSG00000062282,0.0,11,11
ENSG00000101230,0.0,15,14
ENSG00000139445,0.0,11,17
ENSG00000158008,1.0,23,20
ENSG00000185942,0.0,10,5
ENSG00000101958,0.0,3,3
ENSG00000243477,1.0,22,24
ENSG00000184599,0.0,14,15
ENSG00000113583,1.0,23,23
ENSG00000165821,1.0,9,14
ENSG00000169218,0.0,15,12
ENSG00000197696,1.0,20,21
ENSG00000183718,0.0,24,28
ENSG00000106105,1.0,25,22
ENSG00000170854,1.0,16,21
ENSG00000149506,0.0,16,17
ENSG00000115257,0.0,18,17
ENSG00000172733,0.0,22,8
ENSG00000012779,0.0,9,14
ENSG00000141556,1.0,23,23
ENSG00000083857,1.0,17,20
ENSG00000112763,1.0,22,24
ENSG00000137193,0.0,24,25
ENSG00000186009,0.0,10,22
ENSG00000001036,1.0,16,25
ENSG00000075340,0.0,13,13
ENSG00000189366,0.0,12,11
ENSG00000124789,1.0,23,16
ENSG00000127564,1.0,22,26
ENSG00000171443,1.0,22,21
ENSG00000112462,0.0,8,7
ENSG00000065717,0.0,23,20
ENSG00000204604,0.0,16,22
ENSG00000160323,0.0,14,27
ENSG00000241106,0.0,18,18
