gene_id,GE,Pattern_1
ENSG00000162636,0.0,30
ENSG00000164284,1.0,32
ENSG00000108395,1.0,20
ENSG00000116857,1.0,41
ENSG00000099942,1.0,17
ENSG00000132581,1.0,16
ENSG00000204514,0.0,29
ENSG00000164871,0.0,23
ENSG00000196793,0.0,49
ENSG00000176209,1.0,18
ENSG00000136933,1.0,26
ENSG00000091527,1.0,18
ENSG00000175311,0.0,50
ENSG00000101425,0.0,63
ENSG00000083807,0.0,22
ENSG00000006756,1.0,16
ENSG00000196873,0.0,2
ENSG00000184828,0.0,66
ENSG00000130433,0.0,64
ENSG00000149571,0.0,70
ENSG00000258920,0.0,25
ENSG00000177963,1.0,23
ENSG00000163638,1.0,37
ENSG00000166016,1.0,45
ENSG00000138079,0.0,50
ENSG00000169057,1.0,14
ENSG00000156395,0.0,72
ENSG00000161921,0.0,56
ENSG00000182831,1.0,25
ENSG00000152217,0.0,46
ENSG00000100625,0.0,57
ENSG00000239713,0.0,35
ENSG00000104442,1.0,25
ENSG00000204592,1.0,56
ENSG00000051596,0.0,9
ENSG00000172352,0.0,0
ENSG00000135446,1.0,19
ENSG00000134827,0.0,55
ENSG00000112041,0.0,55
ENSG00000186442,0.0,66
ENSG00000119242,1.0,23
ENSG00000228804,0.0,48
ENSG00000128965,1.0,44
ENSG00000139116,1.0,36
ENSG00000229809,1.0,24
ENSG00000142700,0.0,66
ENSG00000073737,0.0,49
ENSG00000129493,1.0,18
ENSG00000164707,0.0,45
ENSG00000126752,0.0,27
ENSG00000181036,0.0,58
ENSG00000177873,0.0,38
ENSG00000204574,1.0,19
ENSG00000164300,0.0,25
ENSG00000115073,1.0,26
ENSG00000119185,1.0,21
ENSG00000176834,0.0,20
ENSG00000236981,0.0,49
ENSG00000169906,0.0,18
ENSG00000171772,0.0,43
ENSG00000183323,0.0,31
ENSG00000059588,1.0,28
ENSG00000100902,1.0,37
ENSG00000117305,1.0,18
ENSG00000198720,1.0,34
ENSG00000074047,0.0,67
ENSG00000077984,0.0,54
ENSG00000165762,0.0,41
ENSG00000143502,0.0,53
ENSG00000117419,1.0,34
ENSG00000162711,0.0,60
