gene_id,GE,Pattern_2
ENSG00000107362,1.0,11
ENSG00000197016,0.0,27
ENSG00000069943,0.0,21
ENSG00000121552,0.0,12
ENSG00000129226,1.0,26
ENSG00000146938,1.0,10
ENSG00000096401,1.0,25
ENSG00000205495,0.0,15
ENSG00000000005,0.0,14
ENSG00000140526,1.0,15
ENSG00000100968,1.0,25
ENSG00000134242,0.0,8
ENSG00000108797,0.0,25
ENSG00000100239,1.0,18
ENSG00000186635,1.0,26
ENSG00000187950,0.0,10
ENSG00000148408,1.0,30
ENSG00000154359,1.0,22
ENSG00000179965,1.0,23
ENSG00000169684,0.0,16
ENSG00000158516,0.0,13
ENSG00000117407,0.0,21
ENSG00000178974,1.0,18
ENSG00000148386,0.0,15
ENSG00000136110,0.0,8
ENSG00000170396,1.0,15
ENSG00000143324,1.0,14
ENSG00000072195,1.0,13
ENSG00000139211,0.0,16
ENSG00000198142,0.0,20
ENSG00000182040,0.0,18
ENSG00000203963,0.0,11
ENSG00000100012,0.0,15
ENSG00000132464,0.0,9
ENSG00000165935,0.0,15
ENSG00000143437,1.0,23
ENSG00000173559,0.0,20
ENSG00000132953,1.0,24
ENSG00000163378,0.0,21
ENSG00000129744,0.0,10
ENSG00000133816,0.0,19
ENSG00000141026,1.0,30
ENSG00000092470,1.0,31
ENSG00000157106,1.0,14
ENSG00000141580,1.0,27
ENSG00000196431,0.0,13
ENSG00000111875,1.0,25
ENSG00000105369,0.0,15
ENSG00000120907,0.0,14
ENSG00000167130,1.0,28
ENSG00000179021,1.0,20
ENSG00000117281,0.0,12
ENSG00000150540,0.0,17
ENSG00000168263,0.0,14
ENSG00000213347,1.0,29
ENSG00000205221,0.0,7
ENSG00000166340,1.0,27
ENSG00000089154,1.0,29
ENSG00000140043,0.0,22
ENSG00000133935,1.0,27
ENSG00000136197,0.0,15
ENSG00000186787,1.0,23
ENSG00000203791,1.0,28
ENSG00000138346,1.0,27
ENSG00000141076,1.0,23
ENSG00000183258,1.0,30
ENSG00000171611,0.0,14
ENSG00000157322,0.0,12
ENSG00000169583,0.0,17
ENSG00000161217,1.0,20
ENSG00000243232,1.0,19
ENSG00000080824,1.0,26
ENSG00000169856,0.0,11
ENSG00000106624,1.0,24
ENSG00000185467,0.0,10
ENSG00000197256,0.0,16
ENSG00000151292,1.0,17
ENSG00000052126,1.0,19
ENSG00000068831,1.0,22
ENSG00000143995,1.0,26
ENSG00000170231,0.0,8
ENSG00000170266,1.0,28
ENSG00000136813,1.0,17
ENSG00000124151,1.0,17
ENSG00000161888,1.0,18
ENSG00000189068,0.0,7
ENSG00000253148,0.0,4
ENSG00000139656,0.0,17
ENSG00000174611,0.0,23
ENSG00000118898,0.0,18
ENSG00000198925,1.0,28
ENSG00000138801,1.0,23
ENSG00000167701,0.0,22
ENSG00000170579,1.0,20
ENSG00000161558,0.0,17
ENSG00000138286,1.0,19
ENSG00000135218,0.0,10
ENSG00000162222,1.0,23
ENSG00000169758,0.0,12
ENSG00000197321,0.0,13
ENSG00000179071,0.0,13
ENSG00000165630,1.0,24
ENSG00000108830,1.0,25
ENSG00000182919,1.0,25
ENSG00000203737,0.0,11
ENSG00000154451,0.0,17
ENSG00000173432,0.0,17
ENSG00000041353,0.0,10
ENSG00000185664,0.0,3
ENSG00000180869,0.0,10
ENSG00000166797,1.0,32
ENSG00000184304,1.0,15
ENSG00000110881,1.0,28
ENSG00000155256,1.0,33
ENSG00000129518,1.0,26
ENSG00000104361,0.0,13
ENSG00000060491,1.0,29
ENSG00000183753,0.0,0
ENSG00000006468,1.0,11
ENSG00000237541,0.0,8
ENSG00000107611,0.0,15
ENSG00000257949,1.0,19
ENSG00000161395,1.0,24
ENSG00000184261,0.0,14
ENSG00000139514,1.0,22
ENSG00000106682,1.0,26
ENSG00000148985,1.0,21
ENSG00000180884,0.0,28
ENSG00000204084,0.0,27
ENSG00000114812,0.0,19
ENSG00000120063,1.0,27
ENSG00000187223,0.0,7
ENSG00000132821,1.0,17
ENSG00000135486,1.0,26
ENSG00000160877,1.0,26
ENSG00000196526,1.0,20
ENSG00000171873,0.0,16
ENSG00000160323,0.0,24
ENSG00000165359,1.0,16
ENSG00000060558,0.0,6
ENSG00000040531,1.0,22
ENSG00000028137,1.0,10
ENSG00000226174,1.0,27
ENSG00000178209,1.0,27
ENSG00000163380,0.0,12
ENSG00000185245,0.0,25
ENSG00000129993,1.0,14
ENSG00000229314,0.0,7
ENSG00000079689,1.0,21
ENSG00000171819,0.0,29
ENSG00000142538,0.0,13
ENSG00000241553,1.0,23
ENSG00000173040,0.0,25
ENSG00000157184,0.0,21
ENSG00000130733,1.0,30
ENSG00000104497,0.0,21
ENSG00000114796,1.0,22
ENSG00000067992,0.0,15
ENSG00000172062,1.0,0
ENSG00000154016,0.0,0
ENSG00000103091,1.0,20
ENSG00000128283,1.0,18
ENSG00000187730,0.0,10
ENSG00000135502,0.0,22
ENSG00000062038,0.0,19
ENSG00000091651,1.0,16
ENSG00000137714,0.0,19
ENSG00000134061,0.0,13
ENSG00000127529,0.0,11
ENSG00000160951,0.0,28
ENSG00000106524,1.0,23
ENSG00000168806,1.0,30
ENSG00000125522,0.0,17
ENSG00000119689,1.0,21
ENSG00000105619,1.0,22
ENSG00000006638,0.0,13
ENSG00000189058,0.0,8
ENSG00000253787,0.0,12
ENSG00000100441,1.0,23
ENSG00000121417,1.0,26
ENSG00000115446,1.0,31
ENSG00000242221,0.0,9
ENSG00000061492,0.0,13
ENSG00000131236,1.0,23
ENSG00000170606,1.0,23
ENSG00000130363,1.0,23
ENSG00000249104,0.0,2
ENSG00000204439,0.0,30
ENSG00000167914,0.0,21
ENSG00000136720,1.0,27
ENSG00000145216,1.0,19
ENSG00000129562,1.0,24
ENSG00000164284,1.0,32
ENSG00000149516,0.0,16
ENSG00000130826,1.0,26
ENSG00000175329,0.0,9
ENSG00000179222,1.0,28
ENSG00000138944,0.0,26
ENSG00000134780,1.0,19
ENSG00000198093,1.0,29
ENSG00000243073,0.0,7
ENSG00000111344,0.0,16
ENSG00000147905,1.0,21
ENSG00000147596,0.0,18
ENSG00000166426,1.0,22
ENSG00000179388,0.0,19
ENSG00000171044,0.0,26
ENSG00000130783,0.0,25
ENSG00000172932,1.0,25
ENSG00000182791,0.0,11
ENSG00000181634,0.0,13
ENSG00000177054,0.0,21
ENSG00000204344,1.0,0
ENSG00000169093,1.0,25
ENSG00000168032,0.0,21
ENSG00000139546,1.0,25
ENSG00000126767,1.0,26
ENSG00000213186,1.0,22
ENSG00000132932,0.0,20
ENSG00000133069,1.0,23
ENSG00000196873,0.0,1
ENSG00000162366,0.0,16
ENSG00000100448,0.0,14
ENSG00000251349,1.0,27
ENSG00000131475,1.0,29
ENSG00000126259,0.0,27
ENSG00000185479,0.0,8
ENSG00000187855,0.0,14
ENSG00000188739,1.0,26
ENSG00000076706,1.0,23
ENSG00000115266,1.0,25
ENSG00000135390,1.0,27
ENSG00000151413,0.0,7
ENSG00000111249,1.0,26
ENSG00000067704,1.0,20
ENSG00000198356,1.0,24
ENSG00000166164,1.0,27
ENSG00000104723,1.0,20
ENSG00000157429,0.0,8
ENSG00000186867,0.0,6
ENSG00000171067,1.0,22
ENSG00000173826,0.0,13
ENSG00000106049,1.0,21
ENSG00000177363,0.0,14
ENSG00000150433,1.0,21
ENSG00000168412,0.0,14
ENSG00000145451,0.0,8
ENSG00000154175,0.0,10
ENSG00000165915,1.0,29
ENSG00000169499,1.0,17
ENSG00000204574,1.0,26
ENSG00000034239,0.0,11
ENSG00000198870,0.0,19
ENSG00000150768,1.0,24
ENSG00000108829,1.0,26
ENSG00000139112,1.0,20
ENSG00000117533,1.0,27
ENSG00000122550,1.0,22
ENSG00000157350,1.0,20
ENSG00000145354,1.0,20
ENSG00000140983,1.0,29
ENSG00000105983,1.0,21
ENSG00000241635,0.0,9
ENSG00000050767,0.0,19
ENSG00000131142,0.0,20
ENSG00000151806,1.0,20
ENSG00000184076,1.0,27
ENSG00000159199,1.0,26
ENSG00000167641,0.0,19
ENSG00000163171,1.0,26
ENSG00000124491,0.0,8
ENSG00000189144,0.0,14
ENSG00000183034,0.0,15
ENSG00000128159,1.0,20
ENSG00000164684,1.0,25
ENSG00000167360,0.0,11
ENSG00000186967,0.0,10
ENSG00000169313,1.0,29
ENSG00000105677,1.0,29
ENSG00000196747,0.0,9
ENSG00000235109,0.0,22
ENSG00000105246,0.0,11
ENSG00000025770,1.0,20
ENSG00000078898,0.0,7
ENSG00000087302,1.0,26
ENSG00000256618,0.0,12
ENSG00000184672,0.0,9
ENSG00000185821,0.0,9
ENSG00000187082,0.0,2
ENSG00000107187,0.0,15
ENSG00000157500,1.0,23
ENSG00000167088,1.0,19
ENSG00000113119,1.0,28
ENSG00000118620,0.0,29
ENSG00000137177,0.0,16
ENSG00000186862,0.0,18
ENSG00000179454,1.0,19
ENSG00000165271,1.0,29
ENSG00000171425,1.0,24
ENSG00000138785,1.0,27
ENSG00000187513,0.0,21
ENSG00000007264,0.0,17
ENSG00000235194,1.0,23
ENSG00000160633,1.0,30
ENSG00000136485,1.0,26
ENSG00000079134,1.0,27
ENSG00000074590,0.0,23
ENSG00000106608,1.0,20
ENSG00000175567,1.0,29
ENSG00000125633,1.0,23
ENSG00000182858,1.0,25
ENSG00000156395,1.0,13
ENSG00000168484,0.0,13
ENSG00000104290,1.0,21
ENSG00000078699,1.0,22
ENSG00000183856,1.0,25
ENSG00000119596,1.0,23
ENSG00000080822,1.0,27
ENSG00000148339,1.0,27
ENSG00000198271,0.0,17
ENSG00000136931,0.0,9
ENSG00000197893,0.0,12
ENSG00000049089,0.0,22
ENSG00000169474,0.0,9
ENSG00000173898,1.0,29
ENSG00000118322,0.0,16
ENSG00000196071,0.0,12
ENSG00000135655,1.0,20
ENSG00000061987,1.0,18
ENSG00000048545,0.0,13
ENSG00000185697,0.0,14
ENSG00000084463,1.0,30
ENSG00000066294,0.0,9
ENSG00000144306,1.0,25
ENSG00000166086,1.0,15
ENSG00000131096,0.0,15
ENSG00000151929,1.0,20
ENSG00000197245,0.0,12
ENSG00000085840,1.0,25
ENSG00000129003,1.0,18
ENSG00000185436,0.0,8
ENSG00000134853,1.0,17
ENSG00000091972,1.0,23
ENSG00000163435,0.0,20
ENSG00000139668,1.0,22
ENSG00000136111,0.0,17
ENSG00000051523,1.0,22
ENSG00000127838,1.0,32
ENSG00000132522,1.0,32
ENSG00000136381,1.0,30
ENSG00000222005,0.0,7
ENSG00000154240,1.0,17
ENSG00000177354,0.0,10
ENSG00000170917,0.0,17
ENSG00000006059,0.0,14
ENSG00000085719,1.0,27
ENSG00000155897,0.0,13
ENSG00000205765,1.0,26
ENSG00000077984,0.0,23
ENSG00000112053,0.0,12
ENSG00000116745,0.0,16
ENSG00000004848,1.0,22
ENSG00000007392,1.0,26
ENSG00000205476,1.0,19
ENSG00000164106,1.0,25
ENSG00000162598,0.0,10
ENSG00000134905,1.0,33
ENSG00000091527,1.0,31
ENSG00000172733,1.0,19
ENSG00000187189,1.0,23
ENSG00000197696,1.0,13
ENSG00000174233,1.0,23
ENSG00000180185,1.0,23
ENSG00000213030,0.0,3
ENSG00000163935,0.0,12
ENSG00000182481,1.0,23
