gene_id,GE,Pattern_1
ENSG00000166716,1.0,37
ENSG00000144015,0.0,5
ENSG00000164871,0.0,6
ENSG00000176209,1.0,30
ENSG00000143556,0.0,15
ENSG00000103852,1.0,32
ENSG00000198643,0.0,18
ENSG00000175311,0.0,10
ENSG00000079616,1.0,34
ENSG00000130783,0.0,22
ENSG00000206190,1.0,38
ENSG00000151498,1.0,30
ENSG00000167642,0.0,32
ENSG00000140307,1.0,35
ENSG00000196092,0.0,17
ENSG00000141748,0.0,26
ENSG00000258920,0.0,35
ENSG00000243729,0.0,13
ENSG00000189164,0.0,28
ENSG00000224877,1.0,36
ENSG00000173611,0.0,25
ENSG00000169057,1.0,37
ENSG00000161921,1.0,30
ENSG00000158553,0.0,25
ENSG00000050555,0.0,20
ENSG00000029153,0.0,26
ENSG00000113575,1.0,43
ENSG00000100625,0.0,37
ENSG00000239713,0.0,11
ENSG00000197249,0.0,14
ENSG00000051596,1.0,12
ENSG00000135446,1.0,34
ENSG00000134827,0.0,9
ENSG00000006638,0.0,31
ENSG00000006740,0.0,21
ENSG00000131171,1.0,38
ENSG00000188672,0.0,7
ENSG00000158195,1.0,30
ENSG00000128965,0.0,28
ENSG00000118939,1.0,25
ENSG00000110422,1.0,40
ENSG00000092853,1.0,29
ENSG00000244414,0.0,2
ENSG00000165775,1.0,34
ENSG00000229809,1.0,34
ENSG00000095739,0.0,35
ENSG00000169583,0.0,27
ENSG00000064999,1.0,42
ENSG00000127951,0.0,16
ENSG00000136425,1.0,21
ENSG00000128524,1.0,29
ENSG00000126752,0.0,9
ENSG00000181036,0.0,12
ENSG00000204574,1.0,30
ENSG00000164300,1.0,42
ENSG00000113361,1.0,36
ENSG00000134627,0.0,8
ENSG00000157349,1.0,24
ENSG00000169906,0.0,13
ENSG00000148925,1.0,32
ENSG00000183323,0.0,6
ENSG00000242259,1.0,31
ENSG00000036530,0.0,24
ENSG00000102683,0.0,6
ENSG00000100902,1.0,16
ENSG00000204946,1.0,30
ENSG00000107796,1.0,34
ENSG00000100302,0.0,31
ENSG00000074047,1.0,21
ENSG00000188171,0.0,23
ENSG00000077984,0.0,14
ENSG00000000419,1.0,38
ENSG00000120280,0.0,6
ENSG00000143612,1.0,36
ENSG00000177570,0.0,25
ENSG00000174950,0.0,15
ENSG00000184113,0.0,27
ENSG00000132749,0.0,11
ENSG00000119596,1.0,37
ENSG00000235173,1.0,2
ENSG00000159199,1.0,30
ENSG00000167625,1.0,27
ENSG00000116661,0.0,21
ENSG00000149308,1.0,38
ENSG00000119048,1.0,36
ENSG00000126814,1.0,36
ENSG00000165689,1.0,36
ENSG00000115598,0.0,19
ENSG00000176593,0.0,33
ENSG00000136141,1.0,38
ENSG00000162600,0.0,28
ENSG00000151292,1.0,30
ENSG00000204019,0.0,7
ENSG00000139971,1.0,29
ENSG00000230594,0.0,0
ENSG00000152192,0.0,30
ENSG00000204516,0.0,28
ENSG00000187950,0.0,4
ENSG00000012174,1.0,27
ENSG00000183034,0.0,24
ENSG00000159588,0.0,15
ENSG00000156234,0.0,4
ENSG00000169271,0.0,17
ENSG00000161277,1.0,37
ENSG00000166123,1.0,40
ENSG00000169564,1.0,38
ENSG00000168143,0.0,13
ENSG00000170855,1.0,32
ENSG00000166348,1.0,15
ENSG00000060749,1.0,41
ENSG00000198445,0.0,11
ENSG00000176473,0.0,24
ENSG00000158104,0.0,22
ENSG00000187714,1.0,32
ENSG00000116761,1.0,40
ENSG00000188312,0.0,36
ENSG00000171401,0.0,12
ENSG00000162975,1.0,37
ENSG00000183310,0.0,2
ENSG00000167114,1.0,23
ENSG00000132141,0.0,25
ENSG00000123338,0.0,10
ENSG00000221823,1.0,42
ENSG00000143125,0.0,15
ENSG00000088543,1.0,23
ENSG00000142583,0.0,20
ENSG00000152939,0.0,22
ENSG00000110934,0.0,13
ENSG00000197852,1.0,34
ENSG00000184486,1.0,37
ENSG00000204084,1.0,29
ENSG00000165389,1.0,38
ENSG00000166426,0.0,20
ENSG00000116721,0.0,2
ENSG00000111845,1.0,28
ENSG00000043143,0.0,39
ENSG00000132275,1.0,29
ENSG00000141194,0.0,21
ENSG00000124507,0.0,24
ENSG00000171360,0.0,12
ENSG00000226763,0.0,8
ENSG00000008128,1.0,17
ENSG00000143333,1.0,34
ENSG00000138468,1.0,29
ENSG00000011201,1.0,33
ENSG00000170791,0.0,27
ENSG00000129460,1.0,25
ENSG00000086827,1.0,27
ENSG00000188158,0.0,41
ENSG00000130222,1.0,49
ENSG00000101276,0.0,6
ENSG00000101812,0.0,13
ENSG00000185697,0.0,31
ENSG00000139973,0.0,12
ENSG00000077549,1.0,34
ENSG00000176393,1.0,30
ENSG00000130811,1.0,28
ENSG00000112983,1.0,35
ENSG00000131652,1.0,26
ENSG00000166153,0.0,29
ENSG00000126247,1.0,37
ENSG00000170502,1.0,35
ENSG00000185070,0.0,35
ENSG00000124103,1.0,9
ENSG00000198049,0.0,12
ENSG00000136943,0.0,19
ENSG00000244038,1.0,32
ENSG00000144868,1.0,45
ENSG00000118432,1.0,39
ENSG00000162073,1.0,41
ENSG00000196859,0.0,6
ENSG00000177105,1.0,35
ENSG00000160233,1.0,23
ENSG00000174130,0.0,16
ENSG00000186007,1.0,12
ENSG00000135828,0.0,26
ENSG00000181656,0.0,35
ENSG00000173409,1.0,27
ENSG00000117713,1.0,39
ENSG00000162231,1.0,31
ENSG00000139278,0.0,18
ENSG00000186918,1.0,41
ENSG00000071051,1.0,30
ENSG00000158691,0.0,34
ENSG00000100938,1.0,31
ENSG00000163006,0.0,26
ENSG00000187736,1.0,29
ENSG00000164941,1.0,36
ENSG00000144711,1.0,25
ENSG00000144681,0.0,22
ENSG00000182700,0.0,13
ENSG00000001460,0.0,22
ENSG00000099800,1.0,36
ENSG00000196187,1.0,28
ENSG00000214216,0.0,12
ENSG00000243130,0.0,4
ENSG00000014914,1.0,27
ENSG00000093144,1.0,38
ENSG00000130957,0.0,9
ENSG00000164086,1.0,30
ENSG00000186314,0.0,28
ENSG00000173406,1.0,33
ENSG00000167825,0.0,11
ENSG00000110881,1.0,26
ENSG00000103196,0.0,27
ENSG00000126775,1.0,29
ENSG00000198729,0.0,30
ENSG00000183665,1.0,34
ENSG00000128918,0.0,19
ENSG00000102174,0.0,7
ENSG00000127526,1.0,30
ENSG00000175567,1.0,29
ENSG00000181965,0.0,24
ENSG00000090861,1.0,31
ENSG00000149636,1.0,30
ENSG00000119042,1.0,31
ENSG00000001497,1.0,28
ENSG00000188529,1.0,36
ENSG00000257127,0.0,7
ENSG00000171861,1.0,29
ENSG00000164123,0.0,11
ENSG00000182308,0.0,15
ENSG00000103546,0.0,19
ENSG00000119574,1.0,32
ENSG00000188486,1.0,40
ENSG00000116754,1.0,40
ENSG00000180336,0.0,16
ENSG00000203970,0.0,9
ENSG00000197016,0.0,30
ENSG00000141448,0.0,34
ENSG00000178776,0.0,16
ENSG00000213341,1.0,28
ENSG00000174744,1.0,37
ENSG00000009709,0.0,17
ENSG00000149289,0.0,38
ENSG00000110002,0.0,17
ENSG00000163297,1.0,35
ENSG00000168412,0.0,25
ENSG00000168746,0.0,16
ENSG00000166452,1.0,26
ENSG00000000005,0.0,11
ENSG00000160058,1.0,31
ENSG00000035141,1.0,31
ENSG00000168283,1.0,29
ENSG00000185177,0.0,5
ENSG00000094916,1.0,35
