gene_id,GE,Pattern_1,Pattern_2
ENSG00000162636,0.0,28,41
ENSG00000164284,1.0,31,32
ENSG00000108395,1.0,22,24
ENSG00000116857,1.0,38,35
ENSG00000099942,1.0,17,20
ENSG00000144015,0.0,19,18
ENSG00000205307,1.0,43,45
ENSG00000136933,1.0,31,29
ENSG00000143183,1.0,33,23
ENSG00000091527,1.0,20,24
ENSG00000079616,1.0,27,24
ENSG00000130783,0.0,29,31
ENSG00000083807,0.0,34,32
ENSG00000186265,0.0,52,42
ENSG00000172403,1.0,32,27
ENSG00000107014,0.0,30,27
ENSG00000196873,0.0,2,0
ENSG00000130433,0.0,56,54
ENSG00000167642,1.0,38,42
ENSG00000189164,0.0,24,29
ENSG00000163638,1.0,26,29
ENSG00000181803,0.0,53,51
ENSG00000224877,1.0,34,28
ENSG00000166450,0.0,45,37
ENSG00000147813,1.0,37,38
ENSG00000182831,1.0,24,30
ENSG00000050555,0.0,55,53
ENSG00000113575,1.0,26,21
ENSG00000239713,1.0,25,24
ENSG00000172352,0.0,0,0
ENSG00000104884,1.0,26,35
ENSG00000204592,1.0,26,28
ENSG00000135446,1.0,33,34
ENSG00000134827,0.0,37,33
ENSG00000008056,0.0,43,50
ENSG00000131171,1.0,39,35
ENSG00000188672,0.0,37,34
ENSG00000186442,0.0,55,55
ENSG00000181626,0.0,46,51
ENSG00000172869,1.0,23,25
ENSG00000196578,0.0,45,39
ENSG00000228804,0.0,43,45
ENSG00000229809,1.0,24,32
ENSG00000169583,0.0,38,35
ENSG00000064999,1.0,30,31
ENSG00000127951,1.0,38,30
ENSG00000142700,0.0,53,59
ENSG00000128524,1.0,31,45
ENSG00000073737,0.0,49,44
ENSG00000244509,1.0,27,19
ENSG00000165675,1.0,50,57
ENSG00000204574,1.0,22,23
ENSG00000115073,1.0,34,30
ENSG00000187642,0.0,58,48
ENSG00000218357,0.0,43,54
ENSG00000113361,0.0,59,54
ENSG00000136381,1.0,25,22
ENSG00000169906,0.0,48,48
ENSG00000168067,1.0,29,30
ENSG00000171772,0.0,39,40
ENSG00000183323,0.0,18,15
ENSG00000036530,0.0,33,44
ENSG00000170955,1.0,29,27
ENSG00000112812,0.0,60,53
ENSG00000102683,0.0,35,36
ENSG00000100902,1.0,32,31
ENSG00000204946,1.0,31,29
ENSG00000107796,1.0,27,29
ENSG00000100302,0.0,56,54
ENSG00000074047,1.0,40,42
ENSG00000103254,1.0,44,48
ENSG00000086730,0.0,37,31
ENSG00000143612,1.0,30,26
ENSG00000177570,0.0,50,52
ENSG00000174950,0.0,57,51
ENSG00000143502,1.0,39,40
ENSG00000162711,0.0,48,49
ENSG00000212724,0.0,41,45
ENSG00000184113,1.0,55,55
ENSG00000172365,0.0,40,39
ENSG00000166126,0.0,59,53
ENSG00000132507,1.0,25,25
ENSG00000179526,1.0,26,29
ENSG00000176293,1.0,30,34
ENSG00000170579,0.0,52,53
ENSG00000108518,1.0,20,20
ENSG00000116661,0.0,47,53
ENSG00000115145,1.0,26,29
ENSG00000119048,1.0,20,24
ENSG00000100523,0.0,30,27
ENSG00000186951,1.0,31,29
ENSG00000124429,0.0,44,46
ENSG00000163755,1.0,37,37
ENSG00000145723,0.0,28,28
ENSG00000164306,1.0,24,25
ENSG00000141738,0.0,52,57
ENSG00000151292,1.0,33,38
ENSG00000117016,0.0,37,51
ENSG00000115548,1.0,33,32
ENSG00000139971,1.0,36,42
ENSG00000230594,0.0,0,0
ENSG00000197632,0.0,43,49
ENSG00000096746,1.0,21,28
