gene_id,GE,Pattern_1,Pattern_2
ENSG00000169217,1.0,20,32
ENSG00000166452,1.0,17,23
ENSG00000162078,0.0,7,12
ENSG00000087495,0.0,16,11
ENSG00000197016,0.0,16,27
ENSG00000204920,1.0,15,33
ENSG00000153237,0.0,21,20
ENSG00000124356,1.0,26,32
ENSG00000006327,1.0,30,31
ENSG00000180660,0.0,31,24
ENSG00000143797,0.0,20,13
ENSG00000140526,1.0,28,29
ENSG00000242550,0.0,9,12
ENSG00000137944,1.0,26,30
ENSG00000101638,0.0,15,15
ENSG00000150722,0.0,11,12
ENSG00000081014,1.0,16,23
ENSG00000134242,0.0,5,12
ENSG00000170525,1.0,18,26
ENSG00000176155,1.0,22,32
ENSG00000181016,1.0,9,35
ENSG00000100239,1.0,9,25
ENSG00000186635,1.0,26,33
ENSG00000221949,0.0,17,24
ENSG00000185246,1.0,27,28
ENSG00000127445,1.0,16,28
ENSG00000172794,0.0,17,11
ENSG00000103269,0.0,27,16
ENSG00000165376,0.0,11,13
ENSG00000169684,1.0,16,17
ENSG00000158516,0.0,4,14
ENSG00000196357,0.0,13,30
ENSG00000173915,1.0,22,36
ENSG00000178974,1.0,24,23
ENSG00000148386,0.0,12,16
ENSG00000171617,1.0,28,27
ENSG00000147145,0.0,12,11
ENSG00000186207,0.0,11,15
ENSG00000152291,1.0,27,31
ENSG00000110801,1.0,22,36
ENSG00000170396,0.0,16,8
ENSG00000101230,1.0,24,34
ENSG00000184330,0.0,6,11
ENSG00000008382,0.0,20,30
ENSG00000144868,0.0,22,30
ENSG00000062598,1.0,21,29
ENSG00000203963,0.0,12,14
ENSG00000244005,1.0,19,34
ENSG00000100012,0.0,7,15
ENSG00000144681,1.0,21,30
ENSG00000174456,0.0,10,28
ENSG00000132464,0.0,16,8
ENSG00000165935,0.0,8,10
ENSG00000173559,1.0,29,30
ENSG00000080371,1.0,23,32
ENSG00000132953,1.0,18,29
ENSG00000188486,1.0,30,36
ENSG00000163378,1.0,27,32
ENSG00000129744,0.0,17,10
ENSG00000133816,1.0,19,36
ENSG00000141026,1.0,22,29
ENSG00000186141,1.0,22,34
ENSG00000157106,1.0,27,24
ENSG00000141580,1.0,28,33
ENSG00000120907,0.0,12,16
ENSG00000167130,1.0,20,30
ENSG00000164088,0.0,23,37
ENSG00000143801,1.0,21,27
ENSG00000089116,0.0,10,12
ENSG00000003436,0.0,18,18
ENSG00000158006,0.0,19,34
ENSG00000186579,0.0,5,2
ENSG00000166340,1.0,22,37
ENSG00000136197,1.0,21,31
ENSG00000179562,1.0,29,32
ENSG00000205212,0.0,5,2
ENSG00000213366,0.0,19,32
ENSG00000203791,1.0,20,31
ENSG00000142224,0.0,7,15
ENSG00000135837,1.0,28,29
ENSG00000183258,1.0,24,32
ENSG00000171611,0.0,12,12
ENSG00000122035,1.0,24,26
ENSG00000157322,0.0,3,6
ENSG00000169856,0.0,21,16
ENSG00000137801,1.0,27,30
ENSG00000196724,0.0,17,32
ENSG00000058091,1.0,16,23
ENSG00000185467,0.0,7,16
ENSG00000236981,0.0,9,9
ENSG00000151292,1.0,28,27
ENSG00000164707,0.0,18,25
ENSG00000068831,0.0,18,23
ENSG00000112378,1.0,30,28
ENSG00000136813,1.0,28,26
ENSG00000124151,1.0,25,12
ENSG00000146066,1.0,17,31
ENSG00000253148,0.0,6,8
ENSG00000174611,0.0,18,34
ENSG00000166455,1.0,16,26
ENSG00000139890,0.0,24,25
ENSG00000001036,1.0,16,29
ENSG00000106541,0.0,17,16
ENSG00000089723,0.0,24,28
ENSG00000176641,1.0,18,33
ENSG00000206073,0.0,8,14
ENSG00000103067,1.0,23,33
ENSG00000023228,1.0,20,29
ENSG00000072134,1.0,22,30
ENSG00000001460,0.0,21,29
ENSG00000184486,0.0,20,16
ENSG00000182162,0.0,11,3
ENSG00000138286,0.0,16,24
ENSG00000107581,1.0,29,38
ENSG00000131165,1.0,22,30
ENSG00000143257,0.0,9,12
ENSG00000134057,1.0,18,33
ENSG00000169758,0.0,20,16
ENSG00000076770,0.0,23,22
ENSG00000179071,0.0,17,16
ENSG00000182919,1.0,21,29
ENSG00000091490,1.0,24,16
ENSG00000140391,1.0,21,27
ENSG00000173432,1.0,23,31
ENSG00000041353,0.0,16,13
ENSG00000180869,0.0,6,11
ENSG00000166780,1.0,9,30
ENSG00000197093,0.0,20,27
ENSG00000161544,1.0,18,18
ENSG00000198382,1.0,26,23
ENSG00000204314,0.0,24,24
ENSG00000177565,1.0,29,30
ENSG00000129518,1.0,26,33
ENSG00000177570,0.0,22,24
ENSG00000011260,1.0,30,35
ENSG00000060491,1.0,26,38
ENSG00000177138,0.0,8,13
ENSG00000183753,0.0,0,0
ENSG00000164930,1.0,28,34
ENSG00000107611,0.0,8,21
ENSG00000167261,0.0,8,11
ENSG00000206199,0.0,8,13
ENSG00000185896,1.0,20,28
ENSG00000257949,1.0,21,22
ENSG00000182010,0.0,24,22
ENSG00000116031,0.0,20,15
ENSG00000099139,0.0,29,22
ENSG00000169612,1.0,21,26
ENSG00000161395,1.0,15,26
ENSG00000232399,0.0,0,0
ENSG00000156521,0.0,25,26
ENSG00000119760,1.0,23,37
ENSG00000100027,0.0,18,31
ENSG00000120063,1.0,22,37
ENSG00000118972,0.0,8,12
ENSG00000253485,1.0,17,22
ENSG00000127870,1.0,20,37
ENSG00000167941,0.0,14,18
ENSG00000205279,0.0,5,22
ENSG00000134851,1.0,27,34
ENSG00000100079,0.0,4,23
ENSG00000135486,1.0,29,32
ENSG00000163689,0.0,20,26
ENSG00000131591,1.0,22,32
ENSG00000112576,1.0,30,24
ENSG00000134532,0.0,23,13
ENSG00000119650,1.0,24,31
ENSG00000028137,0.0,22,21
ENSG00000136758,1.0,24,30
ENSG00000119431,1.0,18,27
ENSG00000226174,1.0,20,27
ENSG00000178209,1.0,28,25
ENSG00000119147,1.0,26,29
ENSG00000115652,1.0,18,29
ENSG00000196865,1.0,24,27
ENSG00000229314,1.0,10,9
ENSG00000171819,0.0,14,36
ENSG00000100938,1.0,25,37
ENSG00000036530,0.0,16,19
ENSG00000171942,0.0,11,18
ENSG00000140527,0.0,13,10
ENSG00000182346,0.0,13,6
ENSG00000140365,1.0,16,30
ENSG00000241553,1.0,23,32
ENSG00000196313,1.0,17,21
ENSG00000073050,1.0,23,35
ENSG00000114796,1.0,24,31
ENSG00000161638,1.0,25,30
ENSG00000105821,1.0,21,28
ENSG00000185774,0.0,19,6
ENSG00000103091,1.0,24,26
ENSG00000172476,0.0,13,30
ENSG00000176681,0.0,0,3
ENSG00000116525,1.0,25,28
ENSG00000187730,0.0,12,14
ENSG00000137880,0.0,20,35
ENSG00000136810,1.0,31,31
ENSG00000167104,0.0,17,18
ENSG00000062038,1.0,34,34
ENSG00000091651,0.0,19,18
ENSG00000204228,0.0,25,20
ENSG00000137714,1.0,25,21
ENSG00000147649,1.0,30,36
ENSG00000160951,0.0,21,26
ENSG00000175395,0.0,16,26
ENSG00000189058,1.0,22,28
ENSG00000188158,1.0,27,26
ENSG00000253787,0.0,5,11
ENSG00000161980,1.0,13,35
ENSG00000104524,1.0,23,31
ENSG00000100441,1.0,26,31
ENSG00000121417,1.0,24,34
ENSG00000157315,0.0,14,26
ENSG00000198839,1.0,17,19
ENSG00000131236,1.0,26,31
ENSG00000170606,1.0,27,33
ENSG00000130363,1.0,24,35
ENSG00000104870,1.0,26,27
ENSG00000249104,0.0,0,1
ENSG00000188529,1.0,29,36
ENSG00000154309,0.0,21,29
ENSG00000089505,0.0,9,25
ENSG00000204439,1.0,23,32
ENSG00000042781,0.0,8,11
ENSG00000167914,0.0,11,19
ENSG00000145216,1.0,27,34
ENSG00000011600,0.0,9,10
ENSG00000204138,1.0,22,22
ENSG00000129562,1.0,29,31
ENSG00000164284,1.0,21,36
ENSG00000130826,1.0,27,32
ENSG00000175329,0.0,12,20
ENSG00000134780,0.0,13,28
ENSG00000185621,0.0,22,18
ENSG00000173145,1.0,26,31
ENSG00000198093,1.0,21,35
ENSG00000243073,0.0,4,8
ENSG00000111344,0.0,17,14
ENSG00000106588,1.0,29,34
ENSG00000179388,1.0,27,32
ENSG00000134247,1.0,26,31
ENSG00000134627,0.0,12,25
ENSG00000132823,1.0,28,36
ENSG00000130783,0.0,12,25
ENSG00000164967,1.0,22,17
ENSG00000172932,1.0,26,32
ENSG00000173464,0.0,4,15
ENSG00000181634,0.0,22,35
ENSG00000177054,1.0,22,35
ENSG00000013297,1.0,30,27
ENSG00000168032,0.0,17,29
ENSG00000196923,1.0,31,37
ENSG00000135912,1.0,25,27
ENSG00000213186,0.0,16,28
ENSG00000125821,1.0,21,25
ENSG00000121410,0.0,11,27
ENSG00000104435,0.0,20,14
ENSG00000113552,1.0,17,32
ENSG00000101276,0.0,12,24
ENSG00000100580,1.0,21,29
ENSG00000178802,1.0,20,34
ENSG00000160870,0.0,9,21
ENSG00000251349,1.0,11,30
ENSG00000131475,1.0,16,33
ENSG00000126259,0.0,14,26
ENSG00000185479,1.0,26,32
ENSG00000178694,0.0,19,32
ENSG00000161526,1.0,23,30
ENSG00000163681,1.0,29,28
ENSG00000151413,0.0,6,24
ENSG00000100442,1.0,18,31
ENSG00000099864,1.0,22,27
ENSG00000188107,0.0,5,13
ENSG00000140199,0.0,13,28
ENSG00000067704,1.0,18,33
ENSG00000124067,1.0,23,34
ENSG00000170989,0.0,18,14
ENSG00000100593,0.0,17,14
ENSG00000186867,0.0,25,10
ENSG00000171067,1.0,27,31
ENSG00000251201,1.0,27,31
ENSG00000132305,1.0,19,27
ENSG00000101448,0.0,15,22
ENSG00000182601,0.0,23,20
ENSG00000173826,0.0,15,20
ENSG00000156050,0.0,21,37
ENSG00000085871,0.0,23,26
ENSG00000177363,0.0,13,17
ENSG00000152595,0.0,10,13
ENSG00000104331,1.0,28,25
ENSG00000094661,0.0,12,16
ENSG00000140263,0.0,15,27
ENSG00000101391,1.0,19,31
ENSG00000145451,0.0,10,7
ENSG00000170323,0.0,12,8
ENSG00000142871,1.0,31,28
ENSG00000154175,0.0,21,15
ENSG00000177689,0.0,8,12
ENSG00000137285,1.0,19,23
ENSG00000075651,0.0,13,20
ENSG00000165915,1.0,23,37
