gene_id,GE,Pattern_1,Pattern_2
ENSG00000107872,0.0,36,42
ENSG00000166452,1.0,28,38
ENSG00000100345,1.0,37,39
ENSG00000118418,1.0,30,31
ENSG00000118217,1.0,35,31
ENSG00000068976,0.0,25,32
ENSG00000146938,0.0,11,15
ENSG00000170248,1.0,36,36
ENSG00000180660,0.0,16,26
ENSG00000150722,0.0,16,24
ENSG00000081014,1.0,31,37
ENSG00000177674,1.0,26,34
ENSG00000134242,0.0,11,15
ENSG00000170525,1.0,35,32
ENSG00000144848,1.0,29,44
ENSG00000196510,1.0,32,36
ENSG00000133997,1.0,34,38
ENSG00000166803,1.0,33,31
ENSG00000221949,0.0,33,41
ENSG00000185246,1.0,34,37
ENSG00000154359,1.0,22,28
ENSG00000172794,1.0,23,29
ENSG00000070882,1.0,33,39
ENSG00000158516,0.0,27,32
ENSG00000011478,1.0,25,36
ENSG00000100749,1.0,32,41
ENSG00000178974,1.0,29,37
ENSG00000148386,0.0,15,22
ENSG00000152291,1.0,36,43
ENSG00000136110,0.0,18,18
ENSG00000186207,0.0,24,30
ENSG00000136295,1.0,27,38
ENSG00000112175,0.0,13,19
ENSG00000110801,1.0,28,34
ENSG00000101230,0.0,25,33
ENSG00000170049,0.0,33,39
ENSG00000184330,0.0,19,23
ENSG00000008382,0.0,24,29
ENSG00000144868,0.0,15,16
ENSG00000198142,1.0,33,39
ENSG00000203963,0.0,15,16
ENSG00000176428,0.0,33,30
ENSG00000165935,0.0,23,26
ENSG00000132953,1.0,31,44
ENSG00000121274,1.0,32,38
ENSG00000133816,1.0,34,40
ENSG00000186141,1.0,31,37
ENSG00000182759,0.0,19,20
ENSG00000134901,1.0,16,21
ENSG00000132681,0.0,18,18
ENSG00000111875,1.0,30,38
ENSG00000167130,1.0,31,40
ENSG00000179021,1.0,29,41
ENSG00000213347,1.0,37,40
ENSG00000256713,0.0,0,0
ENSG00000141971,0.0,27,32
ENSG00000100225,1.0,30,33
ENSG00000166960,0.0,16,14
ENSG00000173976,0.0,29,31
ENSG00000176244,0.0,13,22
ENSG00000120915,0.0,22,33
ENSG00000186787,1.0,26,33
ENSG00000138346,1.0,36,38
ENSG00000160654,0.0,20,20
ENSG00000183258,1.0,29,47
ENSG00000169583,0.0,25,37
ENSG00000115325,0.0,33,35
ENSG00000080824,1.0,40,36
ENSG00000147526,1.0,34,44
ENSG00000137801,1.0,31,45
ENSG00000136002,0.0,23,27
ENSG00000161896,0.0,18,25
ENSG00000122136,0.0,14,10
ENSG00000004809,0.0,24,25
ENSG00000106624,0.0,12,17
ENSG00000052126,1.0,33,33
ENSG00000112378,1.0,30,35
ENSG00000170231,0.0,8,11
ENSG00000163288,0.0,8,9
