gene_id,GE,Pattern_1,Pattern_2
ENSG00000169217,1.0,59,27
ENSG00000110244,0.0,45,21
ENSG00000173928,0.0,51,22
ENSG00000087495,0.0,42,24
ENSG00000204920,0.0,38,21
ENSG00000069943,1.0,40,21
ENSG00000129226,1.0,58,26
ENSG00000118217,0.0,32,22
ENSG00000073584,1.0,29,28
ENSG00000153237,0.0,34,27
ENSG00000186081,0.0,46,22
ENSG00000096401,1.0,45,30
ENSG00000101638,0.0,37,17
ENSG00000100968,1.0,42,27
ENSG00000177674,1.0,47,19
ENSG00000170525,1.0,55,28
ENSG00000062716,1.0,31,27
ENSG00000108797,1.0,55,22
ENSG00000221949,0.0,25,23
ENSG00000172794,0.0,49,20
ENSG00000070882,0.0,24,9
ENSG00000164334,0.0,45,15
ENSG00000196357,0.0,38,24
ENSG00000100749,0.0,26,22
ENSG00000178974,1.0,32,20
ENSG00000171617,1.0,65,28
ENSG00000186207,0.0,36,17
ENSG00000168757,0.0,1,0
ENSG00000170396,0.0,23,17
ENSG00000122376,1.0,35,30
ENSG00000182040,0.0,52,29
ENSG00000100012,0.0,48,25
ENSG00000165935,0.0,31,15
ENSG00000143437,1.0,38,20
ENSG00000080371,1.0,45,18
ENSG00000132953,0.0,31,22
ENSG00000121274,0.0,58,31
ENSG00000188486,1.0,52,25
ENSG00000180386,0.0,25,5
ENSG00000092470,0.0,40,23
ENSG00000157106,1.0,34,26
ENSG00000196431,0.0,39,18
ENSG00000186141,1.0,31,17
ENSG00000134901,0.0,31,28
ENSG00000105369,0.0,38,19
ENSG00000168263,0.0,24,12
ENSG00000089116,0.0,47,17
ENSG00000205221,0.0,28,11
ENSG00000256713,0.0,3,3
ENSG00000186019,1.0,40,26
ENSG00000089154,1.0,42,23
ENSG00000140043,0.0,34,22
ENSG00000004961,0.0,35,15
ENSG00000124429,0.0,23,14
ENSG00000179562,1.0,46,20
ENSG00000173976,0.0,38,18
ENSG00000176244,0.0,36,16
ENSG00000116574,1.0,26,0
ENSG00000205212,0.0,14,13
ENSG00000197461,1.0,62,33
ENSG00000120915,1.0,54,24
ENSG00000213366,1.0,36,23
ENSG00000186787,1.0,22,15
ENSG00000141316,0.0,43,18
ENSG00000142224,0.0,33,13
ENSG00000141076,1.0,44,29
ENSG00000166501,0.0,37,22
ENSG00000183258,1.0,52,15
ENSG00000169856,1.0,63,32
