gene_id,GE,Pattern_1,Pattern_2
ENSG00000110244,0.0,14,26
ENSG00000173928,1.0,33,62
ENSG00000166452,0.0,27,58
ENSG00000118217,1.0,33,71
ENSG00000010219,0.0,19,42
ENSG00000073584,1.0,32,67
ENSG00000146938,0.0,17,28
ENSG00000186081,0.0,18,42
ENSG00000006327,0.0,27,63
ENSG00000170248,1.0,26,70
ENSG00000180660,0.0,29,64
ENSG00000000005,0.0,12,25
ENSG00000100426,1.0,27,62
ENSG00000177674,1.0,32,64
ENSG00000108797,1.0,25,55
ENSG00000144848,1.0,27,63
ENSG00000133997,1.0,33,66
ENSG00000221949,0.0,31,53
ENSG00000185246,1.0,32,61
ENSG00000172794,1.0,34,62
ENSG00000103269,0.0,19,56
ENSG00000164334,0.0,20,40
ENSG00000169684,0.0,23,48
ENSG00000196357,1.0,22,51
ENSG00000173915,1.0,32,55
ENSG00000178974,1.0,32,57
ENSG00000100156,0.0,13,53
ENSG00000147145,0.0,10,31
ENSG00000152291,1.0,36,63
ENSG00000168757,0.0,1,1
ENSG00000162783,1.0,30,59
ENSG00000136295,1.0,29,55
ENSG00000110801,1.0,31,64
ENSG00000148411,0.0,30,51
ENSG00000147041,0.0,16,25
ENSG00000099284,1.0,31,46
ENSG00000182931,0.0,23,39
ENSG00000072195,0.0,20,46
ENSG00000198142,0.0,30,61
ENSG00000243284,0.0,21,37
ENSG00000255374,0.0,11,44
ENSG00000062598,1.0,28,63
ENSG00000182040,0.0,24,53
ENSG00000083454,1.0,27,57
ENSG00000144681,0.0,20,45
ENSG00000112701,1.0,36,59
ENSG00000176428,0.0,23,44
ENSG00000160293,0.0,27,43
ENSG00000133816,0.0,23,41
ENSG00000157106,1.0,29,57
ENSG00000196431,0.0,21,46
ENSG00000134901,0.0,25,45
ENSG00000132681,0.0,21,23
ENSG00000105369,1.0,28,69
ENSG00000179021,1.0,29,66
ENSG00000168263,0.0,18,35
ENSG00000213347,1.0,29,57
ENSG00000003436,0.0,22,48
ENSG00000089116,0.0,15,48
ENSG00000110148,0.0,28,56
ENSG00000171451,0.0,31,60
ENSG00000186019,1.0,30,64
ENSG00000158006,1.0,27,74
ENSG00000100225,1.0,30,64
ENSG00000124429,0.0,21,31
ENSG00000179562,1.0,32,64
ENSG00000173976,0.0,14,42
ENSG00000116574,0.0,0,32
ENSG00000140961,0.0,21,52
ENSG00000197461,0.0,26,48
ENSG00000203791,1.0,28,54
ENSG00000138346,0.0,21,44
ENSG00000141316,0.0,23,34
ENSG00000141076,1.0,31,62
ENSG00000160654,1.0,31,68
ENSG00000166501,1.0,32,59
ENSG00000103222,1.0,29,62
ENSG00000031698,1.0,29,66
ENSG00000169583,0.0,28,65
ENSG00000080824,1.0,29,55
ENSG00000196724,0.0,29,57
ENSG00000058091,0.0,24,47
ENSG00000152467,0.0,19,28
ENSG00000004809,0.0,22,40
ENSG00000185467,0.0,14,26
ENSG00000236981,0.0,16,44
ENSG00000131351,1.0,32,52
ENSG00000151292,1.0,28,66
ENSG00000052126,0.0,32,57
ENSG00000170266,1.0,26,56
ENSG00000136813,1.0,26,40
ENSG00000065883,1.0,33,53
ENSG00000161888,0.0,26,45
ENSG00000253148,0.0,22,46
ENSG00000197651,0.0,19,41
ENSG00000139656,0.0,25,46
ENSG00000118898,0.0,17,44
ENSG00000167986,1.0,35,66
ENSG00000186860,0.0,19,63
ENSG00000138801,1.0,31,60
ENSG00000089723,0.0,23,55
ENSG00000176641,0.0,30,52
ENSG00000206073,0.0,16,23
ENSG00000103067,1.0,22,48
ENSG00000167588,0.0,20,36
ENSG00000170579,0.0,17,45
ENSG00000196344,0.0,20,39
ENSG00000161558,1.0,30,51
ENSG00000168476,1.0,31,70
ENSG00000001460,0.0,28,67
ENSG00000184486,0.0,32,67
ENSG00000138286,1.0,31,55
ENSG00000197111,1.0,31,59
ENSG00000131165,1.0,29,61
ENSG00000167565,0.0,29,55
ENSG00000162222,1.0,29,66
ENSG00000076770,1.0,28,59
ENSG00000165630,1.0,26,58
ENSG00000108830,0.0,28,45
ENSG00000106714,0.0,0,1
ENSG00000107672,1.0,27,56
ENSG00000140391,1.0,28,59
ENSG00000041353,0.0,31,58
ENSG00000166780,0.0,16,33
ENSG00000130035,0.0,15,37
ENSG00000184304,0.0,17,41
ENSG00000167536,1.0,28,65
ENSG00000110881,1.0,32,65
ENSG00000122484,1.0,30,56
ENSG00000070831,1.0,30,59
ENSG00000177565,1.0,26,51
ENSG00000184500,0.0,28,45
ENSG00000129518,1.0,27,56
ENSG00000011260,1.0,24,62
ENSG00000104361,0.0,23,44
ENSG00000167261,1.0,30,73
ENSG00000170776,1.0,30,62
ENSG00000151615,0.0,19,54
ENSG00000214756,1.0,29,61
ENSG00000166073,0.0,25,51
ENSG00000185896,1.0,30,59
ENSG00000257949,1.0,32,51
ENSG00000188938,1.0,35,56
ENSG00000182010,0.0,31,61
ENSG00000099139,1.0,34,65
ENSG00000156299,1.0,29,59
ENSG00000165188,0.0,26,47
ENSG00000139514,1.0,30,62
ENSG00000106682,1.0,31,67
ENSG00000125999,0.0,20,30
ENSG00000180884,1.0,28,50
ENSG00000204084,1.0,32,50
ENSG00000114812,1.0,31,61
ENSG00000120063,1.0,33,57
ENSG00000118972,0.0,27,38
ENSG00000152944,1.0,29,69
ENSG00000167747,1.0,34,61
ENSG00000187223,0.0,16,46
ENSG00000132821,0.0,18,32
ENSG00000169567,1.0,29,63
ENSG00000112144,1.0,34,65
ENSG00000196526,0.0,28,57
ENSG00000151689,0.0,31,48
ENSG00000100276,0.0,22,62
ENSG00000181626,0.0,10,30
ENSG00000060558,1.0,19,54
ENSG00000112576,1.0,33,65
ENSG00000112159,1.0,29,59
ENSG00000119431,1.0,28,49
ENSG00000226174,1.0,35,66
ENSG00000178209,1.0,31,68
ENSG00000185245,1.0,16,46
ENSG00000115652,1.0,34,58
ENSG00000079689,0.0,27,48
ENSG00000120093,0.0,23,57
ENSG00000154479,0.0,25,54
ENSG00000100129,1.0,31,69
ENSG00000188452,1.0,31,37
ENSG00000140365,1.0,28,46
ENSG00000164675,0.0,23,44
ENSG00000130733,1.0,25,52
ENSG00000186265,1.0,29,66
ENSG00000173401,0.0,25,49
ENSG00000198780,1.0,29,56
ENSG00000164252,1.0,33,58
ENSG00000105821,1.0,33,63
ENSG00000185774,0.0,24,48
ENSG00000103091,1.0,22,50
ENSG00000172476,0.0,20,33
ENSG00000176681,1.0,0,0
ENSG00000116525,1.0,32,69
ENSG00000187730,0.0,18,46
ENSG00000062038,0.0,20,58
ENSG00000188175,0.0,23,42
ENSG00000204228,1.0,30,66
ENSG00000198901,1.0,30,52
ENSG00000062282,0.0,29,55
ENSG00000123989,0.0,36,58
ENSG00000168806,1.0,33,71
ENSG00000122591,1.0,31,61
ENSG00000156239,1.0,25,58
ENSG00000166670,0.0,23,42
ENSG00000105619,1.0,26,55
ENSG00000006638,0.0,28,58
ENSG00000189058,0.0,20,41
ENSG00000188158,0.0,12,37
