gene_id,GE,Pattern_1
ENSG00000164871,0.0,6
ENSG00000196793,0.0,35
ENSG00000132840,0.0,15
ENSG00000143183,1.0,36
ENSG00000143556,0.0,19
ENSG00000141446,1.0,36
ENSG00000164897,1.0,39
ENSG00000101425,0.0,26
ENSG00000232112,1.0,34
ENSG00000206190,1.0,33
ENSG00000186265,0.0,36
ENSG00000006756,0.0,15
ENSG00000172403,0.0,24
ENSG00000075407,1.0,42
ENSG00000224877,1.0,37
ENSG00000173611,1.0,37
ENSG00000138079,0.0,21
ENSG00000166450,0.0,24
ENSG00000169057,1.0,35
ENSG00000147813,1.0,30
ENSG00000156395,0.0,26
ENSG00000161921,1.0,25
ENSG00000029153,0.0,23
ENSG00000113575,1.0,40
ENSG00000172352,0.0,0
ENSG00000119688,1.0,37
ENSG00000104442,1.0,30
ENSG00000197249,0.0,11
ENSG00000161649,0.0,17
ENSG00000231068,0.0,16
ENSG00000006740,0.0,26
ENSG00000188672,0.0,12
ENSG00000158195,1.0,34
ENSG00000196578,0.0,14
ENSG00000166948,0.0,31
ENSG00000119242,1.0,38
ENSG00000228804,1.0,19
ENSG00000128965,0.0,20
ENSG00000041982,0.0,24
ENSG00000118939,1.0,37
ENSG00000139116,1.0,37
ENSG00000229809,1.0,35
ENSG00000169583,0.0,32
ENSG00000142700,0.0,35
ENSG00000073737,0.0,32
ENSG00000129493,1.0,32
ENSG00000164707,0.0,27
ENSG00000126752,0.0,11
ENSG00000181036,0.0,37
ENSG00000177873,1.0,29
ENSG00000164300,1.0,35
ENSG00000218357,0.0,22
ENSG00000160867,0.0,20
ENSG00000095932,0.0,33
ENSG00000176834,0.0,23
ENSG00000136381,1.0,40
ENSG00000196821,1.0,40
ENSG00000169906,0.0,16
ENSG00000115652,1.0,38
ENSG00000151615,0.0,28
ENSG00000183323,1.0,16
ENSG00000036530,0.0,33
ENSG00000102683,0.0,15
ENSG00000100902,1.0,17
ENSG00000204946,1.0,34
ENSG00000188171,0.0,38
ENSG00000177054,1.0,39
ENSG00000135002,1.0,35
ENSG00000177570,1.0,31
ENSG00000007541,1.0,30
ENSG00000119596,1.0,36
ENSG00000185565,0.0,23
ENSG00000030419,1.0,32
ENSG00000176293,1.0,11
ENSG00000170579,0.0,26
ENSG00000116661,0.0,30
ENSG00000069188,0.0,31
ENSG00000119048,1.0,34
ENSG00000174446,1.0,35
ENSG00000167705,0.0,29
ENSG00000115598,0.0,27
ENSG00000058668,1.0,35
ENSG00000187605,1.0,35
ENSG00000141738,0.0,28
ENSG00000166439,1.0,36
ENSG00000151292,1.0,39
ENSG00000182389,0.0,27
ENSG00000177156,1.0,34
ENSG00000109511,0.0,19
ENSG00000182903,1.0,28
ENSG00000197632,0.0,20
ENSG00000134200,0.0,25
ENSG00000204516,1.0,35
ENSG00000187950,0.0,26
ENSG00000129167,0.0,19
ENSG00000159588,1.0,40
