gene_id,GE,Pattern_2
ENSG00000162636,1.0,31
ENSG00000109118,1.0,26
ENSG00000177023,0.0,3
ENSG00000166716,1.0,28
ENSG00000204514,0.0,26
ENSG00000164871,0.0,1
ENSG00000128040,0.0,18
ENSG00000132840,0.0,16
ENSG00000091527,1.0,34
ENSG00000136485,1.0,30
ENSG00000198643,0.0,14
ENSG00000101425,0.0,19
ENSG00000079616,1.0,30
ENSG00000130783,0.0,22
ENSG00000206190,1.0,27
ENSG00000186265,0.0,9
ENSG00000107014,1.0,7
ENSG00000151498,1.0,28
ENSG00000167642,0.0,24
ENSG00000243729,0.0,14
ENSG00000189164,0.0,28
ENSG00000181803,0.0,12
ENSG00000166016,1.0,31
ENSG00000075407,0.0,28
ENSG00000133398,1.0,27
ENSG00000224877,1.0,33
ENSG00000173611,0.0,21
ENSG00000147813,1.0,29
ENSG00000182831,1.0,29
ENSG00000050555,0.0,25
ENSG00000113575,1.0,33
ENSG00000239713,0.0,23
ENSG00000104442,1.0,27
ENSG00000197249,0.0,17
ENSG00000172352,0.0,0
ENSG00000104884,1.0,29
ENSG00000134827,0.0,9
ENSG00000006638,1.0,33
ENSG00000006740,0.0,20
ENSG00000008056,0.0,22
ENSG00000112041,0.0,31
ENSG00000188672,0.0,9
ENSG00000131171,1.0,26
ENSG00000158195,1.0,27
ENSG00000196578,0.0,8
ENSG00000053371,1.0,29
ENSG00000172869,1.0,33
ENSG00000128965,1.0,26
ENSG00000110422,1.0,34
ENSG00000244414,0.0,2
ENSG00000142700,0.0,28
ENSG00000073737,0.0,16
ENSG00000129493,1.0,31
ENSG00000165675,0.0,21
ENSG00000181036,0.0,11
ENSG00000177873,0.0,21
ENSG00000164300,1.0,36
ENSG00000169925,1.0,31
ENSG00000115073,1.0,24
ENSG00000138777,1.0,26
ENSG00000160867,1.0,18
ENSG00000236981,0.0,8
ENSG00000169906,0.0,8
ENSG00000083307,0.0,17
ENSG00000171772,0.0,11
ENSG00000148925,1.0,20
ENSG00000242259,1.0,32
ENSG00000167634,0.0,3
ENSG00000102683,0.0,17
ENSG00000100902,1.0,14
ENSG00000204946,0.0,21
ENSG00000198720,1.0,28
ENSG00000074047,0.0,17
ENSG00000103254,1.0,30
ENSG00000035720,0.0,8
ENSG00000135002,1.0,25
ENSG00000177570,0.0,16
ENSG00000174950,0.0,24
ENSG00000108599,1.0,32
ENSG00000143502,0.0,25
ENSG00000172365,0.0,11
ENSG00000132749,0.0,19
ENSG00000119596,1.0,31
ENSG00000166126,0.0,29
ENSG00000091831,0.0,19
ENSG00000185565,0.0,29
ENSG00000159199,1.0,31
ENSG00000179526,1.0,28
ENSG00000176293,0.0,32
ENSG00000170579,1.0,22
ENSG00000174446,1.0,28
ENSG00000186951,1.0,22
ENSG00000124429,0.0,4
ENSG00000165689,1.0,28
ENSG00000163755,1.0,34
ENSG00000136141,1.0,31
