gene_id,GE,Pattern_1
ENSG00000109118,1.0,22
ENSG00000164284,1.0,23
ENSG00000108395,1.0,22
ENSG00000116857,1.0,21
ENSG00000099942,1.0,22
ENSG00000144015,0.0,6
ENSG00000132581,1.0,27
ENSG00000164871,0.0,5
ENSG00000196793,0.0,18
ENSG00000132840,0.0,12
ENSG00000143183,1.0,25
ENSG00000091527,1.0,25
ENSG00000079616,1.0,25
ENSG00000171428,0.0,9
ENSG00000196873,0.0,0
ENSG00000184828,0.0,21
ENSG00000151498,1.0,24
ENSG00000140307,1.0,26
ENSG00000149571,0.0,13
ENSG00000141748,0.0,21
ENSG00000258920,0.0,22
ENSG00000243729,0.0,8
ENSG00000177963,1.0,22
ENSG00000166016,0.0,22
ENSG00000075407,0.0,23
ENSG00000166450,0.0,21
ENSG00000161921,1.0,18
ENSG00000050555,0.0,18
ENSG00000029153,1.0,23
ENSG00000239713,1.0,16
ENSG00000197249,1.0,12
ENSG00000104884,1.0,21
ENSG00000204592,1.0,21
ENSG00000135446,1.0,25
ENSG00000132341,1.0,24
ENSG00000006740,0.0,23
ENSG00000188672,0.0,7
ENSG00000158195,1.0,21
ENSG00000186442,0.0,11
ENSG00000196578,0.0,7
ENSG00000166948,0.0,14
ENSG00000053371,1.0,18
ENSG00000172869,1.0,20
ENSG00000169155,0.0,21
ENSG00000118939,1.0,22
ENSG00000119616,1.0,22
ENSG00000095739,0.0,20
ENSG00000142700,0.0,21
ENSG00000162616,1.0,21
ENSG00000073737,0.0,6
ENSG00000129493,0.0,20
ENSG00000154328,1.0,22
ENSG00000244509,1.0,16
ENSG00000177873,0.0,16
ENSG00000204574,1.0,25
ENSG00000169925,1.0,26
ENSG00000113361,0.0,23
ENSG00000176834,0.0,21
ENSG00000236981,0.0,9
ENSG00000157349,1.0,15
ENSG00000168067,1.0,22
ENSG00000083307,0.0,23
ENSG00000115652,1.0,25
ENSG00000183323,0.0,5
ENSG00000242259,1.0,20
ENSG00000170955,1.0,20
ENSG00000100902,1.0,7
ENSG00000117305,1.0,23
ENSG00000107796,1.0,17
ENSG00000100302,0.0,23
ENSG00000103254,1.0,20
ENSG00000196437,1.0,23
ENSG00000077984,1.0,17
ENSG00000186973,0.0,13
ENSG00000120280,0.0,15
ENSG00000123575,1.0,22
ENSG00000135002,1.0,24
ENSG00000174950,0.0,16
ENSG00000143502,0.0,20
ENSG00000117419,1.0,25
ENSG00000212724,0.0,11
ENSG00000172365,0.0,9
ENSG00000166126,0.0,15
ENSG00000091831,0.0,22
ENSG00000185565,0.0,9
ENSG00000235173,1.0,2
ENSG00000167625,0.0,18
ENSG00000132507,1.0,24
ENSG00000179526,1.0,25
ENSG00000152785,0.0,15
ENSG00000065609,0.0,16
ENSG00000167552,1.0,23
ENSG00000126814,1.0,21
ENSG00000124429,0.0,4
ENSG00000136141,0.0,24
ENSG00000187605,0.0,22
ENSG00000102572,1.0,25
ENSG00000101825,0.0,13
ENSG00000151292,1.0,17
ENSG00000230594,0.0,0
ENSG00000182903,1.0,18
ENSG00000134200,0.0,8
ENSG00000187950,0.0,12
ENSG00000129167,0.0,9
ENSG00000161277,1.0,22
ENSG00000008516,0.0,15
ENSG00000187242,0.0,11
ENSG00000143653,1.0,22
ENSG00000140400,1.0,23
ENSG00000198445,0.0,5
ENSG00000147649,1.0,24
ENSG00000171100,1.0,23
ENSG00000077684,1.0,21
ENSG00000136158,1.0,28
ENSG00000104888,0.0,20
ENSG00000100351,1.0,20
ENSG00000162399,0.0,11
ENSG00000162975,0.0,23
ENSG00000105650,0.0,5
ENSG00000166206,0.0,12
ENSG00000112782,0.0,11
ENSG00000101152,1.0,27
ENSG00000129596,0.0,21
ENSG00000112273,0.0,15
ENSG00000221823,1.0,24
ENSG00000150636,0.0,15
ENSG00000142583,0.0,13
ENSG00000163126,1.0,15
ENSG00000121380,0.0,21
ENSG00000184486,0.0,24
ENSG00000111845,1.0,25
ENSG00000043143,1.0,23
ENSG00000013588,0.0,22
ENSG00000141194,0.0,18
ENSG00000152778,1.0,25
ENSG00000055163,1.0,20
ENSG00000113578,0.0,14
ENSG00000143333,1.0,21
ENSG00000138468,1.0,23
ENSG00000180869,0.0,13
ENSG00000011201,0.0,16
ENSG00000170791,1.0,28
ENSG00000177674,1.0,26
ENSG00000103226,1.0,5
ENSG00000185697,0.0,22
ENSG00000055609,1.0,22
ENSG00000171119,0.0,13
ENSG00000171873,0.0,13
ENSG00000159387,0.0,18
ENSG00000197329,1.0,22
ENSG00000205279,0.0,12
ENSG00000171291,1.0,18
ENSG00000166153,0.0,21
ENSG00000125149,1.0,25
ENSG00000104853,1.0,26
ENSG00000138135,1.0,22
ENSG00000181588,0.0,28
ENSG00000215440,1.0,9
ENSG00000183775,0.0,16
ENSG00000090470,1.0,23
ENSG00000172985,1.0,23
ENSG00000166340,1.0,23
ENSG00000170606,1.0,30
ENSG00000198049,0.0,6
ENSG00000244038,1.0,25
ENSG00000144868,0.0,16
ENSG00000162073,1.0,27
ENSG00000152684,0.0,19
ENSG00000177105,1.0,26
ENSG00000188269,0.0,14
ENSG00000219438,0.0,22
ENSG00000174130,0.0,12
ENSG00000186007,0.0,14
ENSG00000188408,0.0,12
ENSG00000173214,0.0,16
ENSG00000173409,1.0,23
ENSG00000117713,1.0,23
ENSG00000189298,0.0,14
ENSG00000119917,1.0,21
