gene_id,GE,Pattern_1,Pattern_2
ENSG00000169217,1.0,53,21
ENSG00000087495,0.0,42,10
ENSG00000198074,0.0,31,6
ENSG00000100345,1.0,52,19
ENSG00000148346,1.0,47,7
ENSG00000069943,1.0,52,19
ENSG00000124356,1.0,51,32
ENSG00000186081,0.0,29,6
ENSG00000096401,1.0,49,31
ENSG00000006327,1.0,45,21
ENSG00000180660,0.0,53,14
ENSG00000205495,0.0,31,16
ENSG00000140526,1.0,49,31
ENSG00000137944,1.0,51,27
ENSG00000150722,0.0,47,30
ENSG00000100426,1.0,55,15
ENSG00000100968,0.0,57,13
ENSG00000134242,0.0,42,9
ENSG00000062716,1.0,59,22
ENSG00000176155,0.0,49,12
ENSG00000108797,0.0,66,11
ENSG00000144848,1.0,56,29
ENSG00000185246,1.0,50,30
ENSG00000187950,0.0,41,13
ENSG00000154359,1.0,51,28
ENSG00000070882,0.0,29,9
ENSG00000179965,1.0,43,17
ENSG00000158516,1.0,53,25
ENSG00000011478,0.0,51,17
ENSG00000196357,0.0,55,11
ENSG00000171617,1.0,56,17
ENSG00000136110,0.0,52,22
ENSG00000168757,0.0,0,2
ENSG00000136295,1.0,53,10
ENSG00000112175,1.0,56,36
ENSG00000143324,1.0,47,34
ENSG00000184330,0.0,25,3
ENSG00000122376,1.0,57,9
ENSG00000008382,1.0,43,4
ENSG00000255374,0.0,5,7
ENSG00000198142,1.0,59,15
ENSG00000062598,1.0,56,22
ENSG00000182040,0.0,41,2
ENSG00000203963,0.0,55,25
ENSG00000083454,0.0,42,21
ENSG00000176428,0.0,48,7
ENSG00000165935,0.0,36,11
ENSG00000143437,1.0,52,27
ENSG00000080371,1.0,52,22
ENSG00000160293,1.0,46,10
ENSG00000132953,1.0,41,24
ENSG00000121274,0.0,46,22
ENSG00000180386,0.0,14,11
ENSG00000186141,1.0,36,28
ENSG00000182759,1.0,55,5
ENSG00000134901,0.0,50,19
ENSG00000111875,1.0,73,20
ENSG00000105369,0.0,29,0
ENSG00000150540,1.0,45,29
ENSG00000143801,1.0,48,25
ENSG00000168263,0.0,37,25
ENSG00000205221,0.0,39,11
ENSG00000256713,0.0,2,0
ENSG00000186579,0.0,4,0
ENSG00000141971,0.0,44,8
ENSG00000100225,1.0,50,20
ENSG00000140043,0.0,42,19
ENSG00000133935,1.0,57,26
ENSG00000116574,1.0,0,6
ENSG00000138346,0.0,48,13
ENSG00000142224,0.0,36,10
ENSG00000135837,1.0,57,27
ENSG00000183258,1.0,46,14
ENSG00000157322,0.0,6,0
ENSG00000031698,1.0,52,33
ENSG00000143614,1.0,57,36
ENSG00000115325,0.0,34,16
ENSG00000161217,1.0,45,28
ENSG00000147526,1.0,52,27
ENSG00000243232,1.0,55,23
ENSG00000080824,1.0,52,29
ENSG00000161896,0.0,35,7
ENSG00000169856,1.0,55,4
ENSG00000152467,1.0,50,12
ENSG00000104901,0.0,53,4
ENSG00000185467,0.0,36,6
ENSG00000236981,0.0,32,8
ENSG00000112378,1.0,48,29
ENSG00000068831,0.0,57,4
ENSG00000170231,0.0,44,7
ENSG00000136813,1.0,48,22
ENSG00000163288,0.0,46,21
ENSG00000253148,0.0,36,11
ENSG00000139656,0.0,44,25
ENSG00000174611,0.0,52,15
ENSG00000118898,1.0,50,20
ENSG00000011201,0.0,44,11
ENSG00000166455,0.0,42,11
ENSG00000167986,1.0,41,35
ENSG00000139890,0.0,44,27
ENSG00000186860,0.0,35,6
ENSG00000067334,1.0,46,36
ENSG00000138801,1.0,46,29
ENSG00000167701,0.0,50,2
ENSG00000176641,0.0,49,26
ENSG00000206073,0.0,24,6
ENSG00000089723,0.0,40,15
ENSG00000103067,1.0,59,21
ENSG00000157657,1.0,38,26
ENSG00000161558,0.0,35,17
ENSG00000184486,0.0,54,13
ENSG00000197111,1.0,43,29
ENSG00000162222,1.0,68,16
ENSG00000169758,0.0,59,12
ENSG00000134057,0.0,45,17
ENSG00000076770,1.0,44,22
ENSG00000108830,0.0,60,11
ENSG00000182919,1.0,65,19
ENSG00000156650,1.0,63,18
ENSG00000140391,1.0,45,33
ENSG00000173432,0.0,29,0
ENSG00000154451,0.0,36,28
ENSG00000041353,0.0,42,21
ENSG00000166797,1.0,60,23
ENSG00000197093,0.0,43,7
ENSG00000070831,1.0,47,27
ENSG00000167536,1.0,48,23
ENSG00000110881,0.0,43,10
ENSG00000198382,1.0,59,19
ENSG00000155256,1.0,51,22
ENSG00000163126,1.0,34,15
ENSG00000184500,0.0,47,20
ENSG00000181733,0.0,37,5
ENSG00000129518,1.0,27,31
ENSG00000104361,1.0,53,32
ENSG00000198467,1.0,59,11
ENSG00000006468,1.0,46,25
ENSG00000164930,1.0,51,33
ENSG00000167261,0.0,33,9
ENSG00000139116,1.0,46,24
ENSG00000161395,1.0,36,13
ENSG00000156521,0.0,39,23
ENSG00000165188,0.0,43,13
ENSG00000177489,0.0,43,15
ENSG00000106682,1.0,52,34
ENSG00000105072,0.0,40,12
ENSG00000180884,0.0,52,17
ENSG00000156500,0.0,38,15
ENSG00000113441,1.0,38,26
ENSG00000173153,1.0,49,9
ENSG00000167941,0.0,42,1
ENSG00000205279,0.0,50,8
ENSG00000187223,0.0,36,4
ENSG00000134851,1.0,49,23
ENSG00000160877,1.0,56,21
ENSG00000160323,0.0,48,4
ENSG00000131591,0.0,48,4
ENSG00000165359,1.0,45,18
ENSG00000040531,1.0,52,9
ENSG00000134532,1.0,69,27
ENSG00000028137,0.0,49,3
ENSG00000116062,1.0,46,14
ENSG00000126214,1.0,49,16
ENSG00000108448,0.0,9,3
ENSG00000163380,0.0,43,15
ENSG00000229314,0.0,26,0
ENSG00000079689,1.0,57,34
ENSG00000120093,0.0,70,9
ENSG00000171819,0.0,38,14
ENSG00000154479,0.0,50,22
ENSG00000100938,1.0,44,32
ENSG00000036530,0.0,51,12
ENSG00000132952,1.0,62,29
ENSG00000166228,1.0,56,38
ENSG00000100129,1.0,48,30
ENSG00000188452,1.0,61,35
ENSG00000196313,1.0,27,9
ENSG00000164675,0.0,45,11
ENSG00000173040,0.0,47,15
ENSG00000067992,1.0,36,22
ENSG00000185774,0.0,53,11
ENSG00000154016,0.0,2,0
ENSG00000157999,0.0,32,8
ENSG00000172476,0.0,26,6
ENSG00000176681,0.0,7,0
ENSG00000187730,0.0,35,1
ENSG00000137880,0.0,48,11
ENSG00000135502,0.0,37,8
ENSG00000134061,0.0,26,4
ENSG00000122591,0.0,39,26
ENSG00000119689,1.0,48,29
ENSG00000198931,1.0,51,10
ENSG00000011021,1.0,62,30
ENSG00000105619,1.0,49,10
ENSG00000006638,0.0,51,13
ENSG00000189058,1.0,42,19
ENSG00000253787,0.0,44,17
ENSG00000100441,1.0,56,26
ENSG00000101181,1.0,46,19
ENSG00000121417,1.0,52,28
ENSG00000115446,1.0,60,31
ENSG00000020426,0.0,44,26
ENSG00000099866,0.0,23,0
ENSG00000170606,1.0,59,22
ENSG00000188269,0.0,29,9
ENSG00000104870,1.0,41,8
ENSG00000249104,0.0,0,0
ENSG00000154309,1.0,55,36
ENSG00000089505,0.0,39,24
ENSG00000204439,1.0,67,28
ENSG00000239332,0.0,25,4
ENSG00000171853,1.0,57,26
ENSG00000204138,1.0,47,18
ENSG00000083544,1.0,58,28
ENSG00000129562,1.0,51,31
ENSG00000164284,1.0,59,29
ENSG00000149516,0.0,34,3
ENSG00000134780,1.0,42,35
ENSG00000101349,0.0,54,19
ENSG00000147596,0.0,47,9
ENSG00000214324,0.0,36,0
ENSG00000182472,0.0,23,2
ENSG00000166426,0.0,37,11
ENSG00000132823,1.0,52,31
ENSG00000134627,0.0,39,6
ENSG00000171044,0.0,60,24
ENSG00000066455,1.0,50,36
ENSG00000164967,1.0,52,13
ENSG00000172932,1.0,51,16
ENSG00000176473,0.0,59,13
ENSG00000170289,0.0,43,16
ENSG00000181634,0.0,48,18
ENSG00000013297,0.0,46,13
ENSG00000095261,1.0,51,16
ENSG00000168032,1.0,50,25
ENSG00000139546,1.0,68,26
ENSG00000171847,0.0,30,4
ENSG00000132932,0.0,51,10
ENSG00000100294,1.0,33,21
ENSG00000133069,1.0,58,25
ENSG00000112983,1.0,50,27
ENSG00000178802,1.0,38,18
ENSG00000251349,0.0,38,22
ENSG00000131475,1.0,39,18
ENSG00000105939,1.0,49,23
ENSG00000115266,0.0,33,3
ENSG00000167850,0.0,39,2
ENSG00000099864,1.0,53,8
ENSG00000196387,1.0,51,19
ENSG00000140199,0.0,42,27
