gene_id,GE,Pattern_1,Pattern_2
ENSG00000107872,1.0,45,60
ENSG00000204920,1.0,37,40
ENSG00000100345,1.0,31,62
ENSG00000010219,1.0,57,35
ENSG00000068976,1.0,38,47
ENSG00000146938,0.0,43,42
ENSG00000153237,0.0,30,40
ENSG00000205495,0.0,32,21
ENSG00000143797,1.0,30,44
ENSG00000183527,1.0,26,44
ENSG00000072682,1.0,35,56
ENSG00000124786,1.0,39,41
ENSG00000140526,1.0,30,55
ENSG00000242550,0.0,44,22
ENSG00000101638,1.0,55,51
ENSG00000100426,1.0,28,48
ENSG00000134242,0.0,39,39
ENSG00000181016,0.0,26,36
ENSG00000144848,1.0,20,37
ENSG00000133997,1.0,33,32
ENSG00000221949,0.0,29,33
ENSG00000185246,1.0,26,43
ENSG00000127445,1.0,40,45
ENSG00000154359,0.0,32,46
ENSG00000165376,0.0,22,32
ENSG00000164334,0.0,54,34
ENSG00000158516,0.0,57,23
ENSG00000011478,0.0,29,45
ENSG00000178974,1.0,21,46
ENSG00000148386,0.0,65,40
ENSG00000152291,1.0,48,51
ENSG00000168757,0.0,6,2
ENSG00000162783,1.0,32,61
ENSG00000136295,1.0,40,55
ENSG00000170396,0.0,29,30
ENSG00000143324,1.0,31,57
ENSG00000099284,1.0,40,42
ENSG00000122376,1.0,36,37
ENSG00000140688,1.0,43,54
ENSG00000044574,1.0,37,55
ENSG00000255374,0.0,16,12
ENSG00000062598,1.0,34,55
ENSG00000182040,0.0,66,43
ENSG00000203963,0.0,37,32
ENSG00000244005,1.0,27,47
ENSG00000174456,0.0,46,39
ENSG00000176428,0.0,55,49
ENSG00000132464,0.0,18,13
ENSG00000143437,1.0,28,47
ENSG00000173559,0.0,29,41
ENSG00000160293,1.0,39,60
ENSG00000132953,1.0,35,36
ENSG00000188486,1.0,35,50
ENSG00000141026,1.0,38,50
ENSG00000157106,1.0,30,43
ENSG00000134901,1.0,28,41
ENSG00000105369,0.0,33,40
ENSG00000143801,1.0,37,44
ENSG00000213347,1.0,32,48
ENSG00000003436,1.0,31,34
ENSG00000110148,0.0,52,49
ENSG00000256713,0.0,5,1
ENSG00000186019,1.0,49,43
ENSG00000186579,0.0,5,4
ENSG00000100225,1.0,28,48
ENSG00000166340,1.0,44,55
ENSG00000140043,1.0,19,32
ENSG00000133935,1.0,18,47
ENSG00000136197,1.0,35,36
ENSG00000166960,0.0,37,37
ENSG00000116574,0.0,23,28
ENSG00000203791,1.0,28,48
ENSG00000138346,0.0,38,45
ENSG00000160654,0.0,54,41
ENSG00000166501,0.0,84,47
ENSG00000183258,1.0,43,51
ENSG00000171611,0.0,43,30
ENSG00000103222,1.0,41,46
ENSG00000143614,1.0,21,54
ENSG00000169856,0.0,72,55
ENSG00000196724,0.0,78,54
ENSG00000124198,1.0,30,51
ENSG00000204347,0.0,47,46
ENSG00000164707,0.0,45,36
ENSG00000143995,1.0,49,60
ENSG00000170231,0.0,48,38
ENSG00000170266,1.0,36,52
ENSG00000136813,1.0,23,48
ENSG00000164128,0.0,38,39
ENSG00000124151,1.0,44,43
ENSG00000163288,0.0,26,35
ENSG00000174611,0.0,63,49
ENSG00000166455,0.0,31,31
ENSG00000001036,1.0,28,35
ENSG00000198925,1.0,42,51
ENSG00000106541,0.0,35,33
ENSG00000186860,0.0,69,36
ENSG00000257591,0.0,38,46
ENSG00000051108,1.0,44,58
ENSG00000157657,0.0,37,34
ENSG00000196344,0.0,48,28
ENSG00000138286,1.0,24,36
ENSG00000107581,1.0,32,51
ENSG00000135218,1.0,17,33
ENSG00000162222,1.0,31,48
ENSG00000143257,0.0,34,33
ENSG00000197321,1.0,30,53
ENSG00000167208,0.0,52,44
ENSG00000109118,1.0,41,55
ENSG00000165630,1.0,45,41
ENSG00000108830,0.0,30,56
ENSG00000106714,0.0,1,0
ENSG00000154451,0.0,39,27
ENSG00000185664,0.0,24,40
ENSG00000107099,0.0,56,39
ENSG00000166780,1.0,58,36
ENSG00000166797,1.0,29,53
ENSG00000070831,1.0,39,52
ENSG00000167536,1.0,38,48
ENSG00000183918,0.0,25,23
ENSG00000163126,1.0,36,56
ENSG00000184500,1.0,29,35
ENSG00000129518,1.0,12,42
ENSG00000011260,1.0,30,38
ENSG00000060491,1.0,46,51
ENSG00000183753,0.0,0,0
ENSG00000198467,1.0,28,60
ENSG00000237541,0.0,62,27
ENSG00000167261,0.0,33,33
ENSG00000139116,1.0,31,42
ENSG00000185896,1.0,41,55
ENSG00000257949,1.0,22,49
ENSG00000188938,1.0,24,48
ENSG00000182010,0.0,25,40
ENSG00000232399,0.0,4,0
ENSG00000106038,0.0,74,58
ENSG00000159086,1.0,32,42
ENSG00000177489,0.0,44,31
ENSG00000125999,0.0,60,43
ENSG00000148985,0.0,37,50
ENSG00000180884,0.0,74,55
ENSG00000100027,0.0,37,47
ENSG00000118972,0.0,45,35
ENSG00000113441,1.0,27,29
ENSG00000152944,1.0,27,35
ENSG00000167941,0.0,43,46
ENSG00000205279,0.0,46,35
ENSG00000134851,1.0,30,53
ENSG00000112144,0.0,31,51
ENSG00000100079,0.0,39,29
ENSG00000135486,1.0,28,59
ENSG00000196526,0.0,44,33
ENSG00000151689,1.0,12,41
ENSG00000163689,0.0,40,33
ENSG00000112584,1.0,57,51
ENSG00000100276,0.0,44,54
ENSG00000165359,0.0,27,34
ENSG00000060558,0.0,54,38
ENSG00000143333,0.0,44,52
ENSG00000124507,1.0,49,45
ENSG00000112576,1.0,39,53
ENSG00000116062,1.0,35,50
ENSG00000119431,1.0,31,53
ENSG00000226174,0.0,57,46
ENSG00000119147,0.0,57,35
ENSG00000134184,1.0,8,33
ENSG00000163380,1.0,34,47
ENSG00000185245,0.0,44,54
ENSG00000115652,1.0,31,51
ENSG00000129993,1.0,61,49
ENSG00000196865,1.0,21,46
ENSG00000198825,0.0,22,41
ENSG00000171819,0.0,45,39
ENSG00000143816,0.0,44,49
ENSG00000166228,1.0,41,44
ENSG00000100129,1.0,35,50
ENSG00000140598,1.0,27,44
ENSG00000173040,0.0,61,42
ENSG00000130733,1.0,32,50
ENSG00000172780,0.0,36,45
ENSG00000104497,0.0,38,34
ENSG00000186265,0.0,38,36
ENSG00000114796,1.0,26,48
ENSG00000161638,1.0,41,60
ENSG00000067992,0.0,15,36
ENSG00000105821,1.0,30,35
ENSG00000103091,1.0,28,35
ENSG00000128283,1.0,59,53
ENSG00000187730,0.0,61,48
ENSG00000135502,0.0,53,53
ENSG00000167104,0.0,66,50
ENSG00000062038,0.0,74,52
ENSG00000188175,0.0,42,22
ENSG00000198901,0.0,45,44
ENSG00000123989,1.0,57,57
ENSG00000160951,0.0,62,50
ENSG00000168806,1.0,25,50
ENSG00000122591,1.0,31,41
ENSG00000163453,1.0,33,56
ENSG00000166670,0.0,56,21
ENSG00000011021,1.0,39,45
ENSG00000198931,1.0,31,51
ENSG00000006638,0.0,53,51
ENSG00000189058,1.0,36,57
ENSG00000188158,0.0,39,50
ENSG00000104524,0.0,32,56
ENSG00000101181,1.0,34,43
ENSG00000226929,0.0,0,0
ENSG00000182676,0.0,29,48
ENSG00000198839,1.0,28,46
ENSG00000131236,1.0,38,55
ENSG00000122592,0.0,82,52
ENSG00000188269,0.0,58,33
ENSG00000130363,1.0,36,27
ENSG00000154309,0.0,36,38
ENSG00000089505,0.0,38,21
ENSG00000042781,0.0,38,31
ENSG00000239332,0.0,61,44
ENSG00000129562,1.0,28,43
ENSG00000102900,1.0,32,27
ENSG00000095932,0.0,68,43
ENSG00000130826,1.0,23,43
ENSG00000134780,0.0,45,46
ENSG00000198093,1.0,78,50
ENSG00000111344,0.0,67,43
ENSG00000214324,0.0,56,51
ENSG00000085491,1.0,32,42
ENSG00000253548,0.0,31,20
ENSG00000134247,1.0,45,54
ENSG00000134627,0.0,45,26
ENSG00000132823,1.0,31,45
ENSG00000066455,1.0,51,44
ENSG00000164967,1.0,46,48
ENSG00000144426,1.0,26,50
ENSG00000176473,0.0,31,38
ENSG00000177054,0.0,47,45
ENSG00000013297,0.0,47,55
ENSG00000139546,1.0,41,46
ENSG00000054598,0.0,61,56
ENSG00000153879,1.0,39,56
ENSG00000171847,0.0,45,27
ENSG00000135912,0.0,37,37
ENSG00000167874,1.0,38,63
ENSG00000213186,0.0,50,28
ENSG00000132932,0.0,66,41
ENSG00000133069,0.0,34,48
ENSG00000112983,1.0,24,41
ENSG00000125821,1.0,32,41
ENSG00000196873,0.0,0,0
ENSG00000162366,0.0,47,37
ENSG00000100580,1.0,30,36
ENSG00000178802,1.0,39,52
ENSG00000106462,0.0,25,35
ENSG00000251349,1.0,30,24
ENSG00000100448,0.0,57,41
ENSG00000126259,0.0,59,53
ENSG00000187855,0.0,57,43
ENSG00000185479,0.0,32,35
ENSG00000188739,1.0,40,49
ENSG00000076706,1.0,45,59
ENSG00000167850,0.0,58,48
ENSG00000113569,1.0,32,43
ENSG00000158089,0.0,65,49
ENSG00000100442,1.0,15,34
ENSG00000132423,1.0,30,37
ENSG00000140199,1.0,30,33
ENSG00000124067,1.0,45,60
ENSG00000148484,1.0,38,47
ENSG00000157429,0.0,40,35
ENSG00000170989,1.0,48,52
ENSG00000149654,0.0,65,50
ENSG00000171067,1.0,43,54
ENSG00000182601,0.0,72,49
ENSG00000213057,0.0,46,42
ENSG00000173826,0.0,56,40
ENSG00000180592,0.0,26,47
ENSG00000104331,1.0,31,47
ENSG00000128512,0.0,27,45
ENSG00000177943,1.0,43,43
ENSG00000101391,1.0,34,47
ENSG00000170323,1.0,49,45
ENSG00000186714,0.0,42,30
ENSG00000154175,0.0,39,29
ENSG00000177689,0.0,48,26
ENSG00000139436,1.0,36,47
ENSG00000153234,0.0,47,58
ENSG00000054523,1.0,34,51
ENSG00000204574,1.0,31,47
ENSG00000137171,1.0,32,46
ENSG00000034239,0.0,43,27
ENSG00000198870,0.0,38,46
ENSG00000147257,0.0,50,35
ENSG00000150768,1.0,23,51
ENSG00000124233,0.0,57,37
ENSG00000139112,1.0,36,56
ENSG00000126602,1.0,38,44
ENSG00000141040,0.0,40,35
ENSG00000117533,1.0,26,37
ENSG00000133704,1.0,40,44
ENSG00000157350,1.0,28,51
ENSG00000188986,1.0,42,48
ENSG00000140983,1.0,34,56
ENSG00000253719,1.0,34,49
ENSG00000025800,1.0,27,51
ENSG00000050767,1.0,53,43
ENSG00000163251,1.0,40,48
ENSG00000151806,1.0,29,24
ENSG00000170382,0.0,64,48
ENSG00000167641,1.0,36,61
ENSG00000160182,0.0,58,42
ENSG00000152894,1.0,30,41
ENSG00000189144,0.0,51,34
ENSG00000110429,1.0,41,49
ENSG00000178718,0.0,44,47
ENSG00000183034,0.0,68,48
ENSG00000128159,1.0,39,55
ENSG00000067177,1.0,21,33
ENSG00000105677,1.0,56,56
ENSG00000166135,1.0,28,44
ENSG00000087995,1.0,17,26
ENSG00000171861,1.0,27,45
ENSG00000146910,0.0,65,40
ENSG00000105246,0.0,48,41
ENSG00000101079,1.0,29,49
ENSG00000122971,1.0,46,42
ENSG00000025770,1.0,33,39
ENSG00000078898,0.0,65,44
ENSG00000185821,0.0,24,13
ENSG00000107187,0.0,67,38
ENSG00000164209,1.0,27,25
ENSG00000188674,0.0,49,31
ENSG00000113119,0.0,32,48
ENSG00000213904,0.0,49,51
ENSG00000176533,1.0,46,42
ENSG00000051620,1.0,33,51
ENSG00000186562,0.0,7,4
ENSG00000171425,1.0,40,52
ENSG00000101911,0.0,50,33
ENSG00000187513,1.0,65,61
ENSG00000127951,1.0,26,46
ENSG00000102554,0.0,37,51
ENSG00000160633,1.0,34,63
ENSG00000079134,1.0,30,44
ENSG00000204653,0.0,50,46
ENSG00000175567,1.0,31,55
ENSG00000164972,1.0,42,25
ENSG00000083807,0.0,39,30
ENSG00000170074,0.0,10,2
