gene_id,GE,Pattern_1,Pattern_2
ENSG00000164284,1.0,10,51
ENSG00000144015,0.0,0,10
ENSG00000132581,1.0,9,47
ENSG00000196793,0.0,9,44
ENSG00000143556,1.0,6,43
ENSG00000141446,1.0,7,38
ENSG00000103852,1.0,2,31
ENSG00000175311,0.0,2,30
ENSG00000079616,1.0,8,53
ENSG00000232112,1.0,7,57
ENSG00000107014,0.0,0,16
ENSG00000130433,0.0,4,52
ENSG00000149571,0.0,4,46
ENSG00000141748,0.0,3,52
ENSG00000258920,0.0,9,49
ENSG00000189164,0.0,7,50
ENSG00000177963,1.0,8,55
ENSG00000163638,1.0,6,54
ENSG00000204653,0.0,6,52
ENSG00000115808,1.0,7,45
ENSG00000166016,1.0,5,51
ENSG00000133398,1.0,9,56
ENSG00000224877,1.0,8,55
ENSG00000173611,0.0,9,45
ENSG00000113575,1.0,8,34
ENSG00000119688,1.0,7,54
ENSG00000104442,1.0,10,50
ENSG00000051596,1.0,3,20
ENSG00000161649,0.0,4,37
ENSG00000006638,0.0,6,57
ENSG00000008056,0.0,5,22
ENSG00000196578,0.0,4,24
ENSG00000128965,1.0,7,56
ENSG00000169155,1.0,9,42
ENSG00000110422,1.0,7,25
ENSG00000165775,0.0,6,19
ENSG00000119616,1.0,4,30
ENSG00000169583,1.0,4,57
ENSG00000127951,0.0,3,40
ENSG00000136425,1.0,7,53
ENSG00000073737,0.0,4,26
ENSG00000129493,1.0,11,36
ENSG00000164707,1.0,7,50
ENSG00000126752,0.0,2,19
ENSG00000177873,0.0,7,54
ENSG00000059691,0.0,8,30
ENSG00000113361,0.0,4,23
ENSG00000095932,0.0,4,52
ENSG00000196821,1.0,8,52
ENSG00000183323,0.0,2,33
ENSG00000167634,1.0,6,40
ENSG00000164508,0.0,5,34
ENSG00000102683,0.0,2,27
ENSG00000100902,1.0,6,45
ENSG00000100302,0.0,4,54
ENSG00000103254,1.0,6,58
ENSG00000177054,1.0,7,46
ENSG00000077984,0.0,6,45
ENSG00000177570,0.0,10,38
ENSG00000117419,1.0,11,41
ENSG00000212724,0.0,5,26
ENSG00000172365,0.0,6,23
ENSG00000007541,1.0,7,54
ENSG00000174720,1.0,7,39
ENSG00000159199,1.0,6,48
ENSG00000132507,1.0,8,58
ENSG00000030419,0.0,1,21
ENSG00000179526,1.0,6,57
ENSG00000152785,0.0,7,37
ENSG00000116661,1.0,7,55
ENSG00000069188,1.0,6,57
ENSG00000183309,1.0,7,62
ENSG00000132423,0.0,4,38
ENSG00000119048,1.0,5,50
ENSG00000167705,1.0,7,62
ENSG00000058668,1.0,7,57
ENSG00000176593,0.0,8,56
ENSG00000111911,1.0,10,40
ENSG00000164306,0.0,9,46
ENSG00000102572,1.0,6,37
ENSG00000101825,1.0,6,32
ENSG00000117016,0.0,7,52
ENSG00000177156,1.0,8,57
ENSG00000080572,0.0,5,14
ENSG00000204019,0.0,0,11
ENSG00000230594,0.0,0,0
ENSG00000197632,0.0,4,38
ENSG00000134200,0.0,1,17
ENSG00000187950,0.0,5,36
ENSG00000012174,0.0,7,26
ENSG00000162482,0.0,6,37
ENSG00000169271,0.0,5,38
ENSG00000151445,1.0,10,38
ENSG00000140400,1.0,6,62
ENSG00000168143,1.0,9,26
ENSG00000170855,1.0,7,59
ENSG00000166348,0.0,4,35
ENSG00000060749,1.0,7,44
ENSG00000198445,0.0,7,41
ENSG00000185245,0.0,5,66
ENSG00000171489,0.0,0,14
ENSG00000136158,1.0,6,48
ENSG00000116761,1.0,7,37
ENSG00000125810,0.0,6,45
ENSG00000171401,0.0,4,53
ENSG00000100351,0.0,3,36
ENSG00000105650,0.0,5,42
ENSG00000167114,1.0,9,62
ENSG00000132141,0.0,7,33
ENSG00000112782,0.0,5,50
ENSG00000101152,1.0,6,48
ENSG00000129596,1.0,7,36
ENSG00000183778,0.0,7,46
ENSG00000143125,0.0,4,46
ENSG00000157216,1.0,5,48
ENSG00000142583,0.0,3,41
ENSG00000221823,1.0,4,33
ENSG00000114698,0.0,9,30
ENSG00000130377,0.0,4,45
ENSG00000251359,0.0,5,37
ENSG00000157005,0.0,5,25
ENSG00000165389,1.0,7,40
ENSG00000149932,1.0,6,47
ENSG00000166426,0.0,4,48
ENSG00000043143,0.0,5,47
