gene_id,GE,Pattern_1,Pattern_2
ENSG00000162636,0.0,13,11
ENSG00000177023,0.0,1,3
ENSG00000132581,1.0,31,14
ENSG00000204514,0.0,30,17
ENSG00000164871,0.0,2,1
ENSG00000143183,1.0,30,14
ENSG00000143556,0.0,17,3
ENSG00000136485,1.0,24,13
ENSG00000101425,0.0,21,7
ENSG00000196873,0.0,0,0
ENSG00000130433,1.0,26,13
ENSG00000141748,0.0,13,11
ENSG00000189164,0.0,32,12
ENSG00000177963,1.0,37,13
ENSG00000163638,1.0,33,14
ENSG00000204653,0.0,31,8
ENSG00000115808,1.0,20,13
ENSG00000166016,1.0,28,11
ENSG00000224877,1.0,26,14
ENSG00000166450,0.0,21,12
ENSG00000161921,0.0,15,13
ENSG00000158553,0.0,20,12
ENSG00000239713,0.0,27,11
ENSG00000231068,0.0,10,3
ENSG00000204592,1.0,28,16
ENSG00000161649,1.0,24,10
ENSG00000134827,0.0,19,9
ENSG00000006638,0.0,17,11
ENSG00000006740,0.0,24,12
ENSG00000112041,0.0,21,9
ENSG00000188672,0.0,11,1
ENSG00000181626,0.0,9,5
ENSG00000053371,1.0,30,13
ENSG00000119242,1.0,24,11
ENSG00000228804,0.0,19,6
ENSG00000169155,1.0,29,13
ENSG00000041982,0.0,25,13
ENSG00000118939,1.0,22,14
ENSG00000229809,1.0,29,13
ENSG00000180549,0.0,16,8
ENSG00000073737,0.0,16,10
ENSG00000129493,1.0,22,13
ENSG00000214681,0.0,15,8
ENSG00000091490,0.0,24,15
ENSG00000204574,1.0,34,15
ENSG00000169925,1.0,26,13
ENSG00000059691,1.0,28,9
ENSG00000218357,0.0,20,10
ENSG00000136381,1.0,26,14
ENSG00000236981,0.0,9,4
ENSG00000169906,0.0,13,7
ENSG00000183323,0.0,21,2
ENSG00000242259,1.0,31,16
ENSG00000164508,0.0,11,6
ENSG00000112812,0.0,18,8
ENSG00000198720,1.0,22,13
ENSG00000196437,1.0,37,11
ENSG00000077984,0.0,20,9
ENSG00000086730,0.0,18,9
ENSG00000123575,1.0,19,13
ENSG00000165762,0.0,12,11
ENSG00000135002,1.0,31,12
ENSG00000108599,1.0,29,14
ENSG00000117419,1.0,29,13
ENSG00000007541,1.0,33,14
ENSG00000091831,0.0,29,12
ENSG00000174720,1.0,26,14
ENSG00000030419,0.0,17,14
ENSG00000176293,0.0,29,15
ENSG00000108518,1.0,37,13
ENSG00000115145,1.0,22,15
ENSG00000119048,1.0,29,15
ENSG00000174446,1.0,28,12
ENSG00000163755,1.0,25,14
ENSG00000111911,1.0,31,14
ENSG00000164306,1.0,17,13
ENSG00000102572,1.0,23,15
ENSG00000141738,0.0,24,7
ENSG00000166439,1.0,16,15
ENSG00000177156,1.0,26,12
ENSG00000256087,1.0,32,10
ENSG00000230594,0.0,0,0
ENSG00000197632,0.0,13,4
ENSG00000187950,0.0,20,9
ENSG00000129167,0.0,15,4
ENSG00000162735,1.0,33,14
ENSG00000012174,1.0,25,11
ENSG00000183034,0.0,18,10
ENSG00000096746,1.0,21,12
ENSG00000156234,0.0,5,2
ENSG00000169271,1.0,24,13
ENSG00000008516,0.0,15,8
ENSG00000151445,1.0,25,12
ENSG00000072803,1.0,25,18
ENSG00000215217,0.0,22,12
ENSG00000143653,1.0,28,13
ENSG00000166348,1.0,23,14
ENSG00000070886,0.0,27,9
ENSG00000060749,1.0,18,14
ENSG00000147649,1.0,33,15
ENSG00000171100,1.0,20,12
ENSG00000176473,1.0,15,10
ENSG00000187714,0.0,14,13
ENSG00000171489,0.0,2,0
ENSG00000136158,1.0,26,14
ENSG00000162399,0.0,29,8
ENSG00000105650,0.0,17,8
ENSG00000132141,0.0,15,11
ENSG00000112782,1.0,34,5
ENSG00000123338,0.0,13,8
ENSG00000221823,1.0,26,14
ENSG00000112273,0.0,15,6
ENSG00000143125,1.0,26,9
ENSG00000114698,0.0,15,12
ENSG00000142583,1.0,22,10
ENSG00000095917,0.0,12,9
ENSG00000163126,1.0,33,12
ENSG00000130377,0.0,20,8
ENSG00000251359,0.0,17,15
ENSG00000197852,1.0,16,13
ENSG00000204084,0.0,29,12
ENSG00000214300,0.0,2,3
ENSG00000111845,1.0,31,15
ENSG00000197223,1.0,24,14
ENSG00000043143,1.0,18,12
ENSG00000013588,0.0,18,13
ENSG00000163531,0.0,21,12
ENSG00000112130,1.0,26,13
ENSG00000124507,0.0,16,7
ENSG00000229183,0.0,0,0
ENSG00000055163,0.0,25,7
ENSG00000226763,1.0,26,6
ENSG00000113578,0.0,15,11
ENSG00000138468,1.0,21,12
ENSG00000011201,0.0,18,13
ENSG00000205883,0.0,17,7
ENSG00000249931,0.0,0,0
ENSG00000151806,1.0,25,13
ENSG00000135976,0.0,9,3
ENSG00000185551,1.0,25,13
ENSG00000171119,0.0,11,9
ENSG00000159387,0.0,31,12
ENSG00000077549,1.0,33,13
ENSG00000176393,1.0,23,14
ENSG00000130811,1.0,36,13
ENSG00000197329,1.0,14,14
ENSG00000166862,0.0,21,10
ENSG00000205279,0.0,16,7
ENSG00000166153,0.0,15,9
ENSG00000121005,0.0,21,11
ENSG00000126247,1.0,31,14
ENSG00000181588,0.0,23,12
ENSG00000204669,0.0,11,6
ENSG00000170502,1.0,20,14
ENSG00000144278,0.0,22,11
ENSG00000165478,0.0,21,9
ENSG00000163633,1.0,31,12
ENSG00000198049,0.0,22,9
ENSG00000244038,1.0,32,15
ENSG00000118432,0.0,15,12
ENSG00000149243,0.0,26,12
ENSG00000139218,1.0,28,16
ENSG00000152684,1.0,27,11
ENSG00000177105,1.0,28,15
ENSG00000188269,0.0,14,6
ENSG00000107036,1.0,23,13
ENSG00000219438,1.0,15,11
ENSG00000186007,0.0,21,6
ENSG00000135828,0.0,24,12
ENSG00000181656,0.0,19,11
ENSG00000258227,0.0,15,8
ENSG00000058804,1.0,29,16
ENSG00000126391,1.0,31,13
ENSG00000173214,0.0,22,9
ENSG00000173409,1.0,32,13
ENSG00000186104,1.0,24,13
ENSG00000117713,1.0,27,11
ENSG00000116237,1.0,31,14
ENSG00000189298,0.0,33,14
ENSG00000162231,1.0,37,12
ENSG00000078699,1.0,24,17
ENSG00000186918,1.0,25,15
ENSG00000071051,1.0,31,14
ENSG00000100938,1.0,36,14
ENSG00000152439,1.0,33,12
ENSG00000009790,0.0,20,14
ENSG00000100528,1.0,21,12
ENSG00000182628,1.0,22,15
ENSG00000184076,1.0,32,14
ENSG00000164941,1.0,19,13
ENSG00000035928,1.0,15,13
ENSG00000144711,1.0,26,11
ENSG00000144681,0.0,14,13
ENSG00000187736,1.0,23,11
ENSG00000243335,1.0,32,13
ENSG00000196156,0.0,10,5
ENSG00000119919,0.0,18,10
ENSG00000087263,1.0,33,13
ENSG00000182700,1.0,15,8
ENSG00000099800,1.0,29,14
ENSG00000196187,1.0,29,15
ENSG00000116793,1.0,27,15
ENSG00000128050,1.0,29,11
ENSG00000177875,0.0,18,14
ENSG00000179588,0.0,15,10
ENSG00000177191,0.0,29,8
ENSG00000108018,0.0,22,11
ENSG00000103089,0.0,14,11
ENSG00000151914,1.0,15,14
ENSG00000243130,0.0,15,0
ENSG00000104960,1.0,34,15
ENSG00000113504,0.0,25,15
ENSG00000253148,0.0,2,4
ENSG00000248727,0.0,21,14
ENSG00000165240,0.0,10,11
ENSG00000167825,0.0,9,6
ENSG00000205476,1.0,25,14
ENSG00000198729,1.0,30,10
ENSG00000106049,1.0,17,15
ENSG00000112312,1.0,21,13
ENSG00000166889,1.0,29,16
ENSG00000139291,1.0,26,15
ENSG00000175567,1.0,37,15
ENSG00000112773,0.0,23,15
ENSG00000161298,0.0,28,10
ENSG00000172771,0.0,20,10
ENSG00000123561,0.0,12,4
ENSG00000082497,0.0,24,13
ENSG00000167531,0.0,23,9
ENSG00000241119,0.0,13,7
ENSG00000171861,1.0,26,15
ENSG00000188958,0.0,25,14
ENSG00000163701,0.0,21,11
ENSG00000129317,1.0,25,9
ENSG00000010626,1.0,28,11
ENSG00000106571,0.0,20,13
ENSG00000136487,0.0,10,5
ENSG00000100814,1.0,24,9
ENSG00000167769,0.0,21,5
ENSG00000188486,1.0,29,12
ENSG00000170522,0.0,23,11
ENSG00000101452,1.0,31,14
ENSG00000107614,0.0,17,15
ENSG00000116754,1.0,26,16
ENSG00000152254,0.0,15,5
ENSG00000180336,0.0,8,9
ENSG00000197016,0.0,30,16
