gene_id,GE,Pattern_1,Pattern_2
ENSG00000109118,1.0,29,37
ENSG00000166716,1.0,33,37
ENSG00000167216,0.0,18,22
ENSG00000116857,1.0,42,37
ENSG00000204514,0.0,30,29
ENSG00000196793,0.0,22,22
ENSG00000060491,1.0,35,36
ENSG00000136933,1.0,34,41
ENSG00000143183,1.0,39,40
ENSG00000101425,0.0,18,19
ENSG00000130783,0.0,34,36
ENSG00000083807,0.0,18,21
ENSG00000196873,0.0,0,0
ENSG00000141748,0.0,21,18
ENSG00000163638,0.0,29,31
ENSG00000204653,0.0,19,20
ENSG00000181803,0.0,15,16
ENSG00000115808,1.0,36,34
ENSG00000166016,0.0,18,17
ENSG00000075407,0.0,37,36
ENSG00000138079,0.0,15,19
ENSG00000156395,0.0,18,16
ENSG00000161921,1.0,24,23
ENSG00000113575,1.0,40,36
ENSG00000119688,1.0,38,35
ENSG00000104442,1.0,23,28
ENSG00000204592,1.0,40,40
ENSG00000197249,0.0,12,11
ENSG00000104884,1.0,29,33
ENSG00000051596,1.0,14,16
ENSG00000132341,1.0,39,42
ENSG00000006638,0.0,22,22
ENSG00000006740,0.0,15,17
ENSG00000196578,0.0,10,15
ENSG00000181626,0.0,21,16
ENSG00000053371,1.0,35,33
ENSG00000166948,0.0,16,14
ENSG00000172869,1.0,23,29
ENSG00000118939,1.0,32,28
ENSG00000110422,1.0,21,34
ENSG00000244414,0.0,6,6
ENSG00000165775,1.0,21,20
ENSG00000095739,1.0,28,31
ENSG00000064999,1.0,32,32
ENSG00000180549,0.0,8,11
ENSG00000129493,1.0,32,27
ENSG00000214681,0.0,22,23
ENSG00000165675,1.0,27,25
ENSG00000059691,0.0,33,34
ENSG00000138777,1.0,35,33
ENSG00000113361,0.0,10,14
ENSG00000095932,0.0,22,20
ENSG00000236981,0.0,21,19
ENSG00000134627,0.0,23,16
ENSG00000196821,1.0,32,40
ENSG00000128228,1.0,36,38
ENSG00000115652,1.0,25,26
ENSG00000183323,0.0,29,26
ENSG00000242259,1.0,34,42
ENSG00000167634,0.0,14,19
ENSG00000036530,0.0,17,20
ENSG00000164508,0.0,14,21
ENSG00000112812,0.0,16,11
ENSG00000102683,0.0,20,21
ENSG00000204946,1.0,30,38
ENSG00000074047,0.0,10,11
ENSG00000103254,1.0,25,26
ENSG00000188171,0.0,39,38
ENSG00000077984,0.0,19,19
ENSG00000164011,1.0,37,39
ENSG00000120280,0.0,9,7
ENSG00000086730,0.0,15,18
ENSG00000165762,0.0,18,18
ENSG00000143612,1.0,35,38
ENSG00000177570,0.0,19,22
ENSG00000174950,0.0,22,17
ENSG00000143502,0.0,13,14
ENSG00000212724,0.0,18,17
ENSG00000132749,0.0,28,31
ENSG00000166126,0.0,19,15
ENSG00000091831,0.0,16,14
ENSG00000185565,0.0,15,19
ENSG00000159199,1.0,36,40
ENSG00000167625,1.0,31,36
ENSG00000108518,1.0,33,38
ENSG00000069188,0.0,14,16
