gene_id,GE,Pattern_1,Pattern_2
ENSG00000169217,1.0,23,5
ENSG00000107362,1.0,21,6
ENSG00000173928,0.0,24,4
ENSG00000100345,1.0,23,5
ENSG00000118217,1.0,13,2
ENSG00000205495,0.0,10,0
ENSG00000183527,1.0,19,7
ENSG00000255378,0.0,0,0
ENSG00000140526,1.0,21,3
ENSG00000100426,1.0,19,4
ENSG00000100968,1.0,17,5
ENSG00000176155,0.0,21,4
ENSG00000181016,0.0,16,7
ENSG00000108797,1.0,22,4
ENSG00000166803,1.0,21,3
ENSG00000185246,1.0,18,4
ENSG00000187950,0.0,17,4
ENSG00000188056,0.0,6,1
ENSG00000181722,0.0,15,0
ENSG00000113211,0.0,8,3
ENSG00000103269,0.0,10,1
ENSG00000164334,0.0,9,3
ENSG00000117407,0.0,5,0
ENSG00000100749,1.0,21,5
ENSG00000100156,0.0,21,4
ENSG00000152291,1.0,27,3
ENSG00000136110,0.0,11,0
ENSG00000162783,1.0,20,5
ENSG00000112175,1.0,20,4
ENSG00000110801,0.0,19,3
ENSG00000147041,0.0,5,1
ENSG00000099284,1.0,20,5
ENSG00000184330,0.0,3,0
ENSG00000182931,0.0,8,0
ENSG00000008382,1.0,21,5
ENSG00000144868,0.0,14,3
ENSG00000198142,1.0,23,3
ENSG00000203963,0.0,10,0
ENSG00000244005,1.0,21,5
ENSG00000100012,0.0,5,1
ENSG00000112701,1.0,17,3
ENSG00000132464,0.0,4,3
ENSG00000088992,0.0,12,2
ENSG00000165935,0.0,12,1
ENSG00000080371,1.0,23,5
ENSG00000132953,1.0,18,4
ENSG00000121274,0.0,17,3
ENSG00000163378,0.0,19,4
ENSG00000186141,1.0,24,4
ENSG00000134901,1.0,19,4
ENSG00000132681,0.0,11,1
ENSG00000120907,0.0,14,0
ENSG00000167130,1.0,24,4
ENSG00000179021,1.0,19,5
ENSG00000117281,0.0,11,3
ENSG00000089116,0.0,5,2
ENSG00000213347,1.0,21,4
ENSG00000110148,1.0,23,4
ENSG00000171451,0.0,23,5
ENSG00000141971,1.0,19,4
ENSG00000089154,1.0,21,3
ENSG00000136197,0.0,19,4
ENSG00000166960,0.0,5,3
ENSG00000173976,0.0,19,3
ENSG00000179562,1.0,19,5
ENSG00000140961,0.0,15,1
ENSG00000197461,0.0,1,3
ENSG00000213366,1.0,18,4
ENSG00000203791,1.0,25,5
ENSG00000142224,0.0,6,4
ENSG00000135837,1.0,17,3
ENSG00000141076,1.0,22,5
ENSG00000160654,0.0,5,3
ENSG00000103222,1.0,21,4
ENSG00000171611,0.0,6,1
ENSG00000157322,1.0,2,3
ENSG00000143614,1.0,23,5
ENSG00000161217,1.0,20,4
ENSG00000169583,0.0,18,2
ENSG00000137801,1.0,24,4
ENSG00000080824,1.0,24,5
ENSG00000161896,0.0,10,3
ENSG00000122136,0.0,4,0
ENSG00000124198,1.0,21,4
ENSG00000104901,0.0,15,1
ENSG00000106624,1.0,19,5
ENSG00000185467,0.0,10,1
ENSG00000236981,0.0,9,3
ENSG00000131351,1.0,24,2
ENSG00000204347,1.0,9,0
ENSG00000052126,1.0,20,4
ENSG00000112378,1.0,22,4
ENSG00000170266,1.0,22,4
