gene_id,GE,Pattern_1,Pattern_2
ENSG00000169217,1.0,57,68
ENSG00000107362,1.0,39,63
ENSG00000173928,0.0,45,41
ENSG00000162078,0.0,18,30
ENSG00000110244,0.0,23,31
ENSG00000197016,0.0,59,58
ENSG00000069943,1.0,53,43
ENSG00000118217,1.0,52,51
ENSG00000068976,0.0,42,57
ENSG00000124356,1.0,58,48
ENSG00000096401,1.0,57,53
ENSG00000180660,0.0,40,52
ENSG00000255378,0.0,0,2
ENSG00000101638,0.0,47,47
ENSG00000150722,0.0,39,25
ENSG00000176155,0.0,48,58
ENSG00000181016,0.0,58,43
ENSG00000108797,0.0,43,57
ENSG00000144848,1.0,50,53
ENSG00000196510,1.0,54,37
ENSG00000221949,0.0,51,63
ENSG00000181722,1.0,61,58
ENSG00000172794,0.0,30,41
ENSG00000169684,0.0,31,43
ENSG00000158516,0.0,40,26
ENSG00000117407,0.0,45,41
ENSG00000178974,1.0,50,48
ENSG00000171617,1.0,46,60
ENSG00000186207,0.0,27,21
ENSG00000162783,1.0,54,58
ENSG00000170396,0.0,24,43
ENSG00000143324,1.0,44,42
ENSG00000170049,0.0,53,58
ENSG00000182931,0.0,36,20
ENSG00000140688,1.0,45,58
ENSG00000044574,1.0,62,59
ENSG00000255374,0.0,20,2
ENSG00000062598,1.0,53,55
ENSG00000244005,1.0,49,55
ENSG00000100012,0.0,32,25
ENSG00000176428,0.0,37,41
ENSG00000088992,0.0,21,37
ENSG00000143437,1.0,48,55
ENSG00000173559,1.0,49,60
ENSG00000160293,1.0,45,62
ENSG00000132953,1.0,54,49
ENSG00000129744,0.0,25,41
ENSG00000092470,1.0,45,69
ENSG00000150540,1.0,56,48
ENSG00000143801,1.0,47,45
ENSG00000168263,0.0,53,28
ENSG00000003436,1.0,55,42
ENSG00000171451,1.0,50,68
ENSG00000004961,1.0,50,49
ENSG00000173976,0.0,40,22
ENSG00000116574,0.0,27,12
ENSG00000205212,0.0,12,20
ENSG00000213366,0.0,38,44
ENSG00000120915,0.0,15,32
ENSG00000138346,0.0,54,40
ENSG00000142224,0.0,41,25
ENSG00000135837,1.0,51,47
ENSG00000141076,1.0,54,56
ENSG00000160654,0.0,28,21
ENSG00000166501,0.0,18,38
ENSG00000171611,0.0,28,33
ENSG00000031698,1.0,56,53
ENSG00000243232,0.0,24,32
ENSG00000115325,1.0,59,41
ENSG00000080824,1.0,52,61
ENSG00000137801,1.0,57,57
ENSG00000004809,0.0,26,38
ENSG00000152467,0.0,14,38
ENSG00000236981,0.0,24,16
ENSG00000197256,1.0,55,66
ENSG00000151292,1.0,50,48
ENSG00000204347,0.0,7,14
ENSG00000143995,0.0,52,63
ENSG00000170231,0.0,27,45
ENSG00000170266,1.0,44,47
ENSG00000065883,1.0,42,60
ENSG00000164128,0.0,37,36
ENSG00000163288,0.0,31,25
ENSG00000253148,0.0,36,18
ENSG00000174611,0.0,47,49
ENSG00000011201,0.0,22,34
ENSG00000166455,0.0,44,34
ENSG00000198925,1.0,53,54
ENSG00000167701,0.0,44,49
ENSG00000089723,0.0,37,40
ENSG00000023228,1.0,48,54
ENSG00000257591,1.0,50,46
ENSG00000167588,0.0,37,34
ENSG00000170579,0.0,22,25
ENSG00000196344,0.0,24,21
ENSG00000143443,0.0,52,44
ENSG00000168476,1.0,55,49
ENSG00000138286,1.0,40,41
ENSG00000176095,1.0,52,40
ENSG00000135218,0.0,40,19
ENSG00000123405,0.0,37,29
ENSG00000131165,1.0,45,55
ENSG00000160145,0.0,45,26
ENSG00000162222,1.0,51,63
ENSG00000076770,0.0,33,35
ENSG00000165630,1.0,46,46
ENSG00000108830,0.0,38,52
ENSG00000182919,1.0,48,59
ENSG00000203737,0.0,44,13
ENSG00000041353,0.0,43,30
ENSG00000185664,0.0,31,43
ENSG00000180869,0.0,40,20
ENSG00000070831,1.0,52,58
ENSG00000167536,0.0,53,40
ENSG00000198382,1.0,40,47
ENSG00000181733,0.0,23,9
ENSG00000129518,1.0,51,37
ENSG00000178171,0.0,15,18
ENSG00000196735,0.0,19,21
ENSG00000237541,0.0,17,15
ENSG00000139116,0.0,38,36
ENSG00000185896,1.0,42,52
ENSG00000116031,0.0,31,17
ENSG00000161395,1.0,57,37
ENSG00000159086,1.0,47,49
ENSG00000177489,0.0,16,17
ENSG00000204084,1.0,59,52
ENSG00000100027,1.0,39,48
ENSG00000120063,1.0,48,60
ENSG00000118972,0.0,37,18
ENSG00000152944,1.0,51,37
ENSG00000167941,0.0,44,28
ENSG00000205279,0.0,39,32
ENSG00000187223,0.0,28,14
ENSG00000188613,0.0,54,49
ENSG00000196526,1.0,45,51
ENSG00000163689,0.0,40,32
ENSG00000205883,0.0,29,22
ENSG00000165359,0.0,31,44
ENSG00000166821,0.0,46,34
ENSG00000181626,0.0,21,25
ENSG00000143333,0.0,49,38
ENSG00000179178,0.0,29,26
ENSG00000156282,0.0,28,22
ENSG00000112576,1.0,54,58
ENSG00000028137,0.0,33,46
ENSG00000116062,1.0,48,47
ENSG00000226174,0.0,53,50
ENSG00000119147,0.0,33,26
ENSG00000196378,0.0,46,72
ENSG00000079689,0.0,26,23
ENSG00000182362,1.0,45,54
ENSG00000171819,0.0,61,35
ENSG00000129680,1.0,42,29
ENSG00000166228,1.0,57,41
ENSG00000100129,1.0,55,49
ENSG00000196313,1.0,29,32
ENSG00000140598,1.0,53,41
ENSG00000172780,1.0,43,50
