gene_id,GE,Pattern_1,Pattern_2
ENSG00000162636,1.0,29,45
ENSG00000166716,1.0,35,39
ENSG00000108395,1.0,29,40
ENSG00000167216,0.0,7,24
ENSG00000099942,1.0,35,41
ENSG00000144015,0.0,5,7
ENSG00000132581,1.0,27,39
ENSG00000164871,0.0,3,6
ENSG00000176209,1.0,29,42
ENSG00000143183,1.0,36,44
ENSG00000130783,0.0,30,17
ENSG00000006756,0.0,15,21
ENSG00000172403,0.0,21,39
ENSG00000107014,0.0,12,9
ENSG00000196873,0.0,1,1
ENSG00000167642,0.0,22,31
ENSG00000149571,0.0,19,17
ENSG00000196092,0.0,15,17
ENSG00000141748,0.0,13,29
ENSG00000177963,1.0,38,49
ENSG00000163638,0.0,12,30
ENSG00000181803,0.0,14,19
ENSG00000133398,1.0,35,41
ENSG00000173611,1.0,31,36
ENSG00000138079,0.0,18,26
ENSG00000166450,0.0,17,28
ENSG00000147813,1.0,34,33
ENSG00000158553,0.0,21,23
ENSG00000029153,0.0,26,37
ENSG00000113575,1.0,38,44
ENSG00000100625,1.0,26,40
ENSG00000132341,1.0,41,42
ENSG00000008056,0.0,12,20
ENSG00000186442,0.0,24,35
ENSG00000119242,0.0,36,38
ENSG00000169155,1.0,34,39
ENSG00000041982,0.0,14,18
ENSG00000118939,1.0,37,42
ENSG00000110422,1.0,27,41
ENSG00000092853,1.0,31,34
ENSG00000139116,1.0,32,42
ENSG00000169583,0.0,25,28
ENSG00000127951,0.0,20,34
ENSG00000180549,0.0,7,12
ENSG00000129493,1.0,19,40
ENSG00000164707,0.0,30,43
ENSG00000244509,1.0,31,34
ENSG00000204574,1.0,39,47
ENSG00000164300,1.0,31,40
ENSG00000138777,1.0,35,43
ENSG00000218357,0.0,6,15
ENSG00000113361,0.0,15,29
ENSG00000095932,1.0,15,38
ENSG00000176834,0.0,17,27
ENSG00000196821,1.0,37,41
ENSG00000128228,1.0,38,37
ENSG00000115652,1.0,33,43
ENSG00000170955,0.0,16,35
ENSG00000242259,1.0,34,39
ENSG00000036530,0.0,18,29
ENSG00000059588,1.0,30,42
ENSG00000102683,0.0,10,15
ENSG00000117305,1.0,27,41
ENSG00000107796,0.0,10,34
ENSG00000074047,0.0,7,23
ENSG00000103254,1.0,28,42
ENSG00000177054,1.0,36,36
ENSG00000196437,0.0,28,33
ENSG00000077984,0.0,6,12
ENSG00000000419,1.0,30,44
ENSG00000186973,0.0,27,30
ENSG00000123575,1.0,31,42
ENSG00000143612,1.0,32,50
ENSG00000177570,0.0,16,29
ENSG00000174950,0.0,16,31
ENSG00000172365,0.0,24,21
ENSG00000132749,1.0,36,35
ENSG00000235173,1.0,0,2
ENSG00000167625,1.0,27,38
ENSG00000132507,1.0,38,40
ENSG00000179526,1.0,31,41
ENSG00000152785,0.0,15,19
ENSG00000170579,0.0,17,13
ENSG00000115145,1.0,28,38
ENSG00000100523,1.0,29,45
ENSG00000174446,1.0,35,40
ENSG00000167705,1.0,32,37
ENSG00000124429,0.0,9,19
ENSG00000165689,1.0,29,39
ENSG00000058668,1.0,33,44
ENSG00000176593,0.0,12,29
ENSG00000136141,1.0,26,47
ENSG00000166439,1.0,32,35
ENSG00000117016,0.0,28,40
ENSG00000177156,1.0,34,40
ENSG00000115548,1.0,36,45
ENSG00000204019,0.0,3,14
ENSG00000152192,1.0,9,30
ENSG00000204516,1.0,19,46
ENSG00000187950,0.0,9,18
ENSG00000129167,0.0,14,18
ENSG00000183034,0.0,17,28
ENSG00000162298,1.0,38,45
ENSG00000169271,1.0,33,29
ENSG00000228083,0.0,2,1
ENSG00000143653,1.0,36,41
ENSG00000168143,0.0,8,12
ENSG00000179603,0.0,16,26
ENSG00000198445,0.0,22,27
ENSG00000185245,0.0,28,24
ENSG00000147649,1.0,32,43
ENSG00000176473,1.0,20,31
ENSG00000122641,0.0,13,20
ENSG00000136158,1.0,29,42
ENSG00000116761,1.0,34,41
ENSG00000171401,0.0,26,28
ENSG00000104888,1.0,19,38
ENSG00000162399,0.0,18,19
ENSG00000183310,0.0,1,4
ENSG00000196800,0.0,19,14
ENSG00000107807,1.0,11,26
ENSG00000112273,0.0,22,16
ENSG00000142583,0.0,23,25
ENSG00000153774,1.0,33,43
ENSG00000196313,1.0,21,39
ENSG00000183850,0.0,19,26
ENSG00000110934,0.0,33,35
ENSG00000251359,0.0,17,36
ENSG00000204084,1.0,31,39
ENSG00000165389,1.0,22,47
ENSG00000111752,1.0,21,35
ENSG00000166598,1.0,36,47
ENSG00000197223,1.0,28,52
ENSG00000043143,1.0,24,46
ENSG00000013588,0.0,10,28
ENSG00000163531,0.0,15,24
ENSG00000141194,0.0,14,34
ENSG00000152778,0.0,13,28
ENSG00000008128,1.0,27,27
ENSG00000124003,0.0,17,28
ENSG00000129460,1.0,36,32
ENSG00000177674,1.0,35,40
ENSG00000135976,1.0,19,29
ENSG00000103226,1.0,17,8
ENSG00000171119,0.0,24,24
ENSG00000178980,1.0,35,42
ENSG00000027847,1.0,31,35
ENSG00000159387,0.0,10,11
ENSG00000077549,1.0,34,44
ENSG00000128564,0.0,24,46
ENSG00000171291,0.0,18,20
ENSG00000125149,1.0,30,43
